"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Sheet","FileName","Found","Column","Row","Url"
"1254","insertValue","2019-03-06T16:47:06.212Z","name","name698","Web","complete",,,,,,
"1254","insertValue","2019-03-06T16:47:08.067Z","surname","surname698","Web","complete",,,,,,
"1254","insertValue","2019-03-06T16:47:12.487Z","age","18","Web","complete",,,,,,
"1254","insertValue","2019-03-06T16:47:17.499Z","type","2","Web","complete",,,,,,
"1254","clickButton","2019-03-06T16:47:30.793Z","B4",,"Web","complete",,,,,,
"1254","openFile","2019-03-06T16:47:32.734Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1254","findValue","2019-03-06T16:47:35.240Z",,"4924","Excel","complete",,,"true",,,
"1254","copy","2019-03-06T16:47:38.627Z",,"value698","Excel","complete",,,,"B","1",
"1254","paste","2019-03-06T16:47:40.730Z","finalCode","vaue698","Web","complete",,,,,,
"1254","clickButton","2019-03-06T16:47:46.211Z","OK",,"Web","complete",,,,,,
"1255","insertValue","2019-03-06T16:47:56.211Z","name","name2143","Web","complete",,,,,,
"1255","insertValue","2019-03-06T16:48:01.105Z","surname","surname2143","Web","complete",,,,,,
"1255","insertValue","2019-03-06T16:48:14.241Z","age","22","Web","complete",,,,,,
"1255","insertValue","2019-03-06T16:48:24.793Z","type","2","Web","complete",,,,,,
"1255","clickButton","2019-03-06T16:48:34.740Z","B4",,"Web","complete",,,,,,
"1255","goToUrl","2019-03-06T16:48:37.471Z",,,"Web","complete",,,,,,"www.webpage.com"
"1255","clickButton","2019-03-06T16:48:39.912Z","B5",,"Web","complete",,,,,,
"1255","insertValue","2019-03-06T16:48:43.387Z","valueX","valuex2143","Web","complete",,,,,,
"1255","clickButton","2019-03-06T16:48:46.501Z","Cancel",,"Web","complete",,,,,,
"1256","insertValue","2019-03-06T16:48:56.501Z","name","name2712","Web","complete",,,,,,
"1256","insertValue","2019-03-06T16:49:09.188Z","surname","surname2712","Web","complete",,,,,,
"1256","insertValue","2019-03-06T16:49:13.689Z","age","48","Web","complete",,,,,,
"1256","insertValue","2019-03-06T16:49:13.689Z","type","1","Web","complete",,,,,,
"1256","clickButton","2019-03-06T16:49:22.476Z","B4",,"Web","complete",,,,,,
"1256","openFile","2019-03-06T16:49:26.712Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1256","findValue","2019-03-06T16:49:31.889Z",,"1328","Excel","complete",,,"false",,,
"1256","copy","2019-03-06T16:49:34.452Z",,"value2712","Excel","complete",,,,"B","1",
"1256","paste","2019-03-06T16:49:37.981Z","finalCode","vaue2712","Web","complete",,,,,,
"1256","clickButton","2019-03-06T16:49:41.353Z","OK",,"Web","complete",,,,,,
"1257","insertValue","2019-03-06T16:49:51.353Z","name","name1080","Web","complete",,,,,,
"1257","insertValue","2019-03-06T16:49:54.159Z","surname","surname1080","Web","complete",,,,,,
"1257","insertValue","2019-03-06T16:49:55.394Z","age","24","Web","complete",,,,,,
"1257","insertValue","2019-03-06T16:50:05.525Z","type","2","Web","complete",,,,,,
"1257","clickButton","2019-03-06T16:50:10.612Z","B4",,"Web","complete",,,,,,
"1257","openFile","2019-03-06T16:50:14.905Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1257","findValue","2019-03-06T16:50:17.768Z",,"3438","Excel","complete",,,"false",,,
"1257","copy","2019-03-06T16:50:20.923Z",,"value1080","Excel","complete",,,,"B","1",
"1257","paste","2019-03-06T16:50:22.751Z","finalCode","vaue1080","Web","complete",,,,,,
"1257","clickButton","2019-03-06T16:50:24.170Z","OK",,"Web","complete",,,,,,
"1258","insertValue","2019-03-06T16:50:34.170Z","name","name1437","Web","complete",,,,,,
"1258","insertValue","2019-03-06T16:50:48.894Z","surname","surname1437","Web","complete",,,,,,
"1258","insertValue","2019-03-06T16:51:00.722Z","age","26","Web","complete",,,,,,
"1258","insertValue","2019-03-06T16:51:13.158Z","type","1","Web","complete",,,,,,
"1258","clickButton","2019-03-06T16:51:19.857Z","B4",,"Web","complete",,,,,,
"1258","openFile","2019-03-06T16:51:23.327Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1258","findValue","2019-03-06T16:51:25.522Z",,"3800","Excel","complete",,,"true",,,
"1258","copy","2019-03-06T16:51:28.794Z",,"value1437","Excel","complete",,,,"B","1",
"1258","paste","2019-03-06T16:51:30.937Z","finalCode","vaue1437","Web","complete",,,,,,
"1258","clickButton","2019-03-06T16:51:32.655Z","Cancel",,"Web","complete",,,,,,
"1259","insertValue","2019-03-06T16:51:42.655Z","name","name1602","Web","complete",,,,,,
"1259","insertValue","2019-03-06T16:51:42.655Z","surname","surname1602","Web","complete",,,,,,
"1259","insertValue","2019-03-06T16:51:50.112Z","age","26","Web","complete",,,,,,
"1259","insertValue","2019-03-06T16:51:56.924Z","type","1","Web","complete",,,,,,
"1259","clickButton","2019-03-06T16:52:09.061Z","B4",,"Web","complete",,,,,,
"1259","openFile","2019-03-06T16:52:10.203Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1259","findValue","2019-03-06T16:52:13.115Z",,"1793","Excel","complete",,,"true",,,
"1259","copy","2019-03-06T16:52:18.357Z",,"value1602","Excel","complete",,,,"B","1",
"1259","paste","2019-03-06T16:52:21.533Z","finalCode","vaue1602","Web","complete",,,,,,
"1259","clickButton","2019-03-06T16:52:25.445Z","OK",,"Web","complete",,,,,,
"1260","insertValue","2019-03-06T16:52:35.445Z","name","name740","Web","complete",,,,,,
"1260","insertValue","2019-03-06T16:52:40.575Z","surname","surname740","Web","complete",,,,,,
"1260","insertValue","2019-03-06T16:52:46.511Z","age","22","Web","complete",,,,,,
"1260","insertValue","2019-03-06T16:52:58.087Z","type","4","Web","complete",,,,,,
"1260","openFile","2019-03-06T16:53:03.483Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1260","goToUrl","2019-03-06T16:53:12.640Z",,,"Web","complete",,,,,,"www.webpage.com"
"1260","insertValue","2019-03-06T16:53:18.147Z","username","Frank01","Web","complete",,,,,,
"1260","insertValue","2019-03-06T16:53:31.361Z","password","LittleFrank123","Web","complete",,,,,,
"1260","clickButton","2019-03-06T16:53:39.758Z","confirm",,"Web","complete",,,,,,
"1260","waitResponse","2019-03-06T16:53:42.770Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1260","clickButton","2019-03-06T16:53:48.585Z","Button1",,"Web","complete",,,,,,
"1260","clickButton","2019-03-06T16:53:50.874Z","B2",,"Web","complete",,,,,,
"1260","insertValue","2019-03-06T16:53:52.668Z","ID","182381","Web","complete",,,,,,
"1260","copy","2019-03-06T16:53:55.372Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1260","paste","2019-03-06T16:53:57.732Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1260","copy","2019-03-06T16:54:00.921Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1260","paste","2019-03-06T16:54:05.494Z","Area","Melbourne 123","Web","complete",,,,,,
"1260","clickButton","2019-03-06T16:54:07.226Z","B8",,"Web","complete",,,,,,
"1261","insertValue","2019-03-06T16:54:17.226Z","name","name169","Web","complete",,,,,,
"1261","insertValue","2019-03-06T16:54:22.160Z","surname","surname169","Web","complete",,,,,,
"1261","insertValue","2019-03-06T16:54:29.118Z","age","27","Web","complete",,,,,,
"1261","insertValue","2019-03-06T16:54:39.335Z","type","1","Web","complete",,,,,,
"1261","clickButton","2019-03-06T16:54:43.527Z","B4",,"Web","complete",,,,,,
"1261","openFile","2019-03-06T16:54:48.517Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1261","findValue","2019-03-06T16:54:52.655Z",,"2801","Excel","complete",,,"true",,,
"1261","copy","2019-03-06T16:54:55.749Z",,"value169","Excel","complete",,,,"B","1",
"1261","paste","2019-03-06T16:54:57.776Z","finalCode","vaue169","Web","complete",,,,,,
"1261","clickButton","2019-03-06T16:55:01.104Z","Cancel",,"Web","complete",,,,,,
"1262","insertValue","2019-03-06T16:55:11.104Z","name","name412","Web","complete",,,,,,
"1262","insertValue","2019-03-06T16:55:14.437Z","surname","surname412","Web","complete",,,,,,
"1262","insertValue","2019-03-06T16:55:30.575Z","age","25","Web","complete",,,,,,
"1262","insertValue","2019-03-06T16:55:32.601Z","type","4","Web","complete",,,,,,
"1262","openFile","2019-03-06T16:55:51.102Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1262","goToUrl","2019-03-06T16:55:51.102Z",,,"Web","complete",,,,,,"www.webpage.com"
"1262","insertValue","2019-03-06T16:56:02.073Z","username","Frank01","Web","complete",,,,,,
"1262","insertValue","2019-03-06T16:56:07.876Z","password","LittleFrank123","Web","complete",,,,,,
"1262","clickButton","2019-03-06T16:56:28.445Z","confirm",,"Web","complete",,,,,,
"1262","waitResponse","2019-03-06T16:56:29.972Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1262","clickButton","2019-03-06T16:56:40.356Z","Button1",,"Web","complete",,,,,,
"1262","clickButton","2019-03-06T16:56:43.815Z","B2",,"Web","complete",,,,,,
"1262","insertValue","2019-03-06T16:56:47.230Z","ID","182381","Web","complete",,,,,,
"1262","copy","2019-03-06T16:56:51.268Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1262","paste","2019-03-06T16:56:53.644Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1262","copy","2019-03-06T16:56:57.564Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1262","paste","2019-03-06T16:57:01.731Z","Area","Melbourne 123","Web","complete",,,,,,
"1262","clickButton","2019-03-06T16:57:04.236Z","B8",,"Web","complete",,,,,,
"1263","insertValue","2019-03-06T16:57:14.236Z","name","name1878","Web","complete",,,,,,
"1263","insertValue","2019-03-06T16:57:19.455Z","surname","surname1878","Web","complete",,,,,,
"1263","insertValue","2019-03-06T16:57:23.986Z","age","18","Web","complete",,,,,,
"1263","insertValue","2019-03-06T16:57:32.256Z","type","2","Web","complete",,,,,,
"1263","clickButton","2019-03-06T16:57:39.210Z","B4",,"Web","complete",,,,,,
"1263","goToUrl","2019-03-06T16:57:42.182Z",,,"Web","complete",,,,,,"www.webpage.com"
"1263","clickButton","2019-03-06T16:57:44.107Z","B5",,"Web","complete",,,,,,
"1263","insertValue","2019-03-06T16:57:53.420Z","valueX","valuex1878","Web","complete",,,,,,
"1263","clickButton","2019-03-06T16:57:55.838Z","Cancel",,"Web","complete",,,,,,
"1264","insertValue","2019-03-06T16:58:05.838Z","name","name2151","Web","complete",,,,,,
"1264","insertValue","2019-03-06T16:58:08.722Z","surname","surname2151","Web","complete",,,,,,
"1264","insertValue","2019-03-06T16:58:09.471Z","age","24","Web","complete",,,,,,
"1264","insertValue","2019-03-06T16:58:20.083Z","type","4","Web","complete",,,,,,
"1264","openFile","2019-03-06T16:58:31.065Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1264","goToUrl","2019-03-06T16:58:37.820Z",,,"Web","complete",,,,,,"www.webpage.com"
"1264","insertValue","2019-03-06T16:58:49.101Z","username","Frank01","Web","complete",,,,,,
"1264","insertValue","2019-03-06T16:59:02.901Z","password","LittleFrank123","Web","complete",,,,,,
"1264","clickButton","2019-03-06T16:59:12.080Z","confirm",,"Web","complete",,,,,,
"1264","waitResponse","2019-03-06T16:59:15.709Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1264","clickButton","2019-03-06T16:59:18.337Z","Button1",,"Web","complete",,,,,,
"1264","clickButton","2019-03-06T16:59:21.222Z","B2",,"Web","complete",,,,,,
"1264","insertValue","2019-03-06T16:59:24.569Z","ID","182381","Web","complete",,,,,,
"1264","copy","2019-03-06T16:59:28.180Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1264","paste","2019-03-06T16:59:30.870Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1264","copy","2019-03-06T16:59:34.288Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1264","paste","2019-03-06T16:59:36.936Z","Area","Melbourne 123","Web","complete",,,,,,
"1264","clickButton","2019-03-06T16:59:38.418Z","B8",,"Web","complete",,,,,,
"1265","insertValue","2019-03-06T16:59:48.418Z","name","name2992","Web","complete",,,,,,
"1265","insertValue","2019-03-06T16:59:49.875Z","surname","surname2992","Web","complete",,,,,,
"1265","insertValue","2019-03-06T17:00:04.178Z","age","26","Web","complete",,,,,,
"1265","insertValue","2019-03-06T17:00:04.178Z","type","3","Web","complete",,,,,,
"1265","clickButton","2019-03-06T17:00:10.897Z","B4",,"Web","complete",,,,,,
"1265","openFile","2019-03-06T17:00:15.340Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1265","findValue","2019-03-06T17:00:19.064Z",,"3236","Excel","complete",,,"false",,,
"1265","copy","2019-03-06T17:00:23.286Z",,"value2992","Excel","complete",,,,"B","1",
"1265","paste","2019-03-06T17:00:27.607Z",,"vaue2992","Excel","complete",,,,"C","2",
"1265","paste","2019-03-06T17:00:30.369Z","finalCode","vaue2992","Web","complete",,,,,,
"1265","clickButton","2019-03-06T17:00:33.768Z","OK",,"Web","complete",,,,,,
"1266","insertValue","2019-03-06T17:00:43.768Z","name","name1627","Web","complete",,,,,,
"1266","insertValue","2019-03-06T17:00:56.815Z","surname","surname1627","Web","complete",,,,,,
"1266","insertValue","2019-03-06T17:01:05.744Z","age","28","Web","complete",,,,,,
"1266","insertValue","2019-03-06T17:01:09.913Z","type","4","Web","complete",,,,,,
"1266","openFile","2019-03-06T17:01:19.488Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1266","goToUrl","2019-03-06T17:01:25.790Z",,,"Web","complete",,,,,,"www.webpage.com"
"1266","insertValue","2019-03-06T17:01:42.621Z","username","Frank01","Web","complete",,,,,,
"1266","insertValue","2019-03-06T17:01:44.803Z","password","LittleFrank123","Web","complete",,,,,,
"1266","clickButton","2019-03-06T17:01:49.385Z","confirm",,"Web","complete",,,,,,
"1266","waitResponse","2019-03-06T17:01:51.543Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1266","clickButton","2019-03-06T17:01:55.806Z","Button1",,"Web","complete",,,,,,
"1266","clickButton","2019-03-06T17:01:57.493Z","B2",,"Web","complete",,,,,,
"1266","insertValue","2019-03-06T17:02:01.161Z","ID","182381","Web","complete",,,,,,
"1266","copy","2019-03-06T17:02:03.321Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1266","paste","2019-03-06T17:02:06.657Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1266","copy","2019-03-06T17:02:11.307Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1266","paste","2019-03-06T17:02:15.881Z","Area","Melbourne 123","Web","complete",,,,,,
"1266","clickButton","2019-03-06T17:02:20.333Z","B8",,"Web","complete",,,,,,
"1267","insertValue","2019-03-06T17:02:30.333Z","name","name2047","Web","complete",,,,,,
"1267","insertValue","2019-03-06T17:02:38.751Z","surname","surname2047","Web","complete",,,,,,
"1267","insertValue","2019-03-06T17:02:47.214Z","age","18","Web","complete",,,,,,
"1267","insertValue","2019-03-06T17:02:54.862Z","type","3","Web","complete",,,,,,
"1267","clickButton","2019-03-06T17:02:55.198Z","B1",,"Web","complete",,,,,,
"1267","insertValue","2019-03-06T17:02:57.085Z",,"4847","Excel","complete",,,,"B","3",
"1267","goToUrl","2019-03-06T17:02:57.729Z",,,"Web","complete",,,,,,"www.webpage2.com"
"1267","copy","2019-03-06T17:03:07.488Z","value2","value4847","Web","complete",,,,,,
"1267","paste","2019-03-06T17:03:10.313Z",,"vaue4847","Excel","complete",,,,"C","2",
"1267","paste","2019-03-06T17:03:13.355Z","finalCode","vaue4847","Web","complete",,,,,,
"1267","clickButton","2019-03-06T17:03:15.501Z","OK",,"Web","complete",,,,,,
"1268","insertValue","2019-03-06T17:03:25.501Z","name","name1102","Web","complete",,,,,,
"1268","insertValue","2019-03-06T17:03:37.064Z","surname","surname1102","Web","complete",,,,,,
"1268","insertValue","2019-03-06T17:03:38.865Z","age","18","Web","complete",,,,,,
"1268","insertValue","2019-03-06T17:03:51.726Z","type","1","Web","complete",,,,,,
"1268","clickButton","2019-03-06T17:04:02.879Z","B4",,"Web","complete",,,,,,
"1268","goToUrl","2019-03-06T17:04:04.912Z",,,"Web","complete",,,,,,"www.webpage.com"
"1268","clickButton","2019-03-06T17:04:09.446Z","B5",,"Web","complete",,,,,,
"1268","insertValue","2019-03-06T17:04:09.446Z","valueX","valuex1102","Web","complete",,,,,,
"1268","clickButton","2019-03-06T17:04:12.683Z","Cancel",,"Web","complete",,,,,,
"1269","insertValue","2019-03-06T17:04:22.683Z","name","name1852","Web","complete",,,,,,
"1269","insertValue","2019-03-06T17:04:30.405Z","surname","surname1852","Web","complete",,,,,,
"1269","insertValue","2019-03-06T17:04:38.621Z","age","22","Web","complete",,,,,,
"1269","insertValue","2019-03-06T17:04:39.615Z","type","4","Web","complete",,,,,,
"1269","openFile","2019-03-06T17:04:54.841Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1269","goToUrl","2019-03-06T17:05:00.746Z",,,"Web","complete",,,,,,"www.webpage.com"
"1269","insertValue","2019-03-06T17:05:02.985Z","username","Frank01","Web","complete",,,,,,
"1269","insertValue","2019-03-06T17:05:02.985Z","password","LittleFrank123","Web","complete",,,,,,
"1269","clickButton","2019-03-06T17:05:15.353Z","confirm",,"Web","complete",,,,,,
"1269","waitResponse","2019-03-06T17:05:17.676Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1269","clickButton","2019-03-06T17:05:29.514Z","Button1",,"Web","complete",,,,,,
"1269","clickButton","2019-03-06T17:05:33.273Z","B2",,"Web","complete",,,,,,
"1269","insertValue","2019-03-06T17:05:36.357Z","ID","182381","Web","complete",,,,,,
"1269","copy","2019-03-06T17:05:39.138Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1269","paste","2019-03-06T17:05:42.423Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1269","copy","2019-03-06T17:05:45.274Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1269","paste","2019-03-06T17:05:47.221Z","Area","Melbourne 123","Web","complete",,,,,,
"1269","clickButton","2019-03-06T17:05:50.534Z","B8",,"Web","complete",,,,,,
"1270","insertValue","2019-03-06T17:06:00.534Z","name","name2682","Web","complete",,,,,,
"1270","insertValue","2019-03-06T17:06:05.181Z","surname","surname2682","Web","complete",,,,,,
"1270","insertValue","2019-03-06T17:06:21.695Z","age","25","Web","complete",,,,,,
"1270","insertValue","2019-03-06T17:06:26.363Z","type","3","Web","complete",,,,,,
"1270","clickButton","2019-03-06T17:06:36.468Z","B4",,"Web","complete",,,,,,
"1270","openFile","2019-03-06T17:06:39.539Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1270","findValue","2019-03-06T17:06:42.284Z",,"1177","Excel","complete",,,"true",,,
"1270","copy","2019-03-06T17:06:47.102Z",,"value2682","Excel","complete",,,,"B","1",
"1270","paste","2019-03-06T17:06:50.877Z",,"vaue2682","Excel","complete",,,,"C","2",
"1270","clickButton","2019-03-06T17:06:54.903Z","Cancel",,"Web","complete",,,,,,
"1271","insertValue","2019-03-06T17:07:04.903Z","name","name115","Web","complete",,,,,,
"1271","insertValue","2019-03-06T17:07:13.873Z","surname","surname115","Web","complete",,,,,,
"1271","insertValue","2019-03-06T17:07:19.068Z","age","21","Web","complete",,,,,,
"1271","insertValue","2019-03-06T17:07:19.068Z","type","4","Web","complete",,,,,,
"1271","openFile","2019-03-06T17:07:22.253Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1271","goToUrl","2019-03-06T17:07:34.018Z",,,"Web","complete",,,,,,"www.webpage.com"
"1271","insertValue","2019-03-06T17:07:41.322Z","username","Frank01","Web","complete",,,,,,
"1271","insertValue","2019-03-06T17:07:52.665Z","password","LittleFrank123","Web","complete",,,,,,
"1271","clickButton","2019-03-06T17:07:59.278Z","confirm",,"Web","complete",,,,,,
"1271","waitResponse","2019-03-06T17:08:03.514Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1271","clickButton","2019-03-06T17:08:08.160Z","Button1",,"Web","complete",,,,,,
"1271","clickButton","2019-03-06T17:08:10.539Z","B2",,"Web","complete",,,,,,
"1271","insertValue","2019-03-06T17:08:13.429Z","ID","182381","Web","complete",,,,,,
"1271","copy","2019-03-06T17:08:17.041Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1271","paste","2019-03-06T17:08:18.811Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1271","copy","2019-03-06T17:08:21.582Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1271","paste","2019-03-06T17:08:25.360Z","Area","Melbourne 123","Web","complete",,,,,,
"1271","clickButton","2019-03-06T17:08:26.813Z","B8",,"Web","complete",,,,,,
"1272","insertValue","2019-03-06T17:08:36.813Z","name","name2261","Web","complete",,,,,,
"1272","insertValue","2019-03-06T17:08:49.872Z","surname","surname2261","Web","complete",,,,,,
"1272","insertValue","2019-03-06T17:08:57.761Z","age","22","Web","complete",,,,,,
"1272","insertValue","2019-03-06T17:09:09.205Z","type","4","Web","complete",,,,,,
"1272","openFile","2019-03-06T17:09:14.167Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1272","goToUrl","2019-03-06T17:09:28.726Z",,,"Web","complete",,,,,,"www.webpage.com"
"1272","insertValue","2019-03-06T17:09:37.253Z","username","Frank01","Web","complete",,,,,,
"1272","insertValue","2019-03-06T17:09:37.989Z","password","LittleFrank123","Web","complete",,,,,,
"1272","clickButton","2019-03-06T17:09:50.095Z","confirm",,"Web","complete",,,,,,
"1272","waitResponse","2019-03-06T17:09:52.960Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1272","clickButton","2019-03-06T17:09:58.679Z","Button1",,"Web","complete",,,,,,
"1272","clickButton","2019-03-06T17:10:01.890Z","B2",,"Web","complete",,,,,,
"1272","insertValue","2019-03-06T17:10:04.502Z","ID","182381","Web","complete",,,,,,
"1272","copy","2019-03-06T17:10:09.358Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1272","paste","2019-03-06T17:10:09.358Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1272","copy","2019-03-06T17:10:12.595Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1272","paste","2019-03-06T17:10:16.155Z","Area","Melbourne 123","Web","complete",,,,,,
"1272","clickButton","2019-03-06T17:10:22.045Z","B8",,"Web","complete",,,,,,
"1273","insertValue","2019-03-06T17:10:32.045Z","name","name873","Web","complete",,,,,,
"1273","insertValue","2019-03-06T17:10:44.179Z","surname","surname873","Web","complete",,,,,,
"1273","insertValue","2019-03-06T17:10:48.197Z","age","18","Web","complete",,,,,,
"1273","insertValue","2019-03-06T17:10:54.092Z","type","2","Web","complete",,,,,,
"1273","clickButton","2019-03-06T17:11:04.153Z","B4",,"Web","complete",,,,,,
"1273","openFile","2019-03-06T17:11:06.303Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1273","findValue","2019-03-06T17:11:09.142Z",,"4058","Excel","complete",,,"true",,,
"1273","copy","2019-03-06T17:11:12.646Z",,"value873","Excel","complete",,,,"B","1",
"1273","paste","2019-03-06T17:11:16.487Z","finalCode","vaue873","Web","complete",,,,,,
"1273","clickButton","2019-03-06T17:11:19.460Z","Cancel",,"Web","complete",,,,,,
"1274","insertValue","2019-03-06T17:11:29.460Z","name","name2275","Web","complete",,,,,,
"1274","insertValue","2019-03-06T17:11:41.454Z","surname","surname2275","Web","complete",,,,,,
"1274","insertValue","2019-03-06T17:11:49.503Z","age","20","Web","complete",,,,,,
"1274","insertValue","2019-03-06T17:11:54.284Z","type","2","Web","complete",,,,,,
"1274","clickButton","2019-03-06T17:12:01.878Z","B4",,"Web","complete",,,,,,
"1274","openFile","2019-03-06T17:12:04.880Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1274","findValue","2019-03-06T17:12:08.273Z",,"1211","Excel","complete",,,"false",,,
"1274","copy","2019-03-06T17:12:09.918Z",,"value2275","Excel","complete",,,,"B","1",
"1274","paste","2019-03-06T17:12:13.498Z",,"vaue2275","Excel","complete",,,,"C","2",
"1274","clickButton","2019-03-06T17:12:16.806Z","Cancel",,"Web","complete",,,,,,
"1275","insertValue","2019-03-06T17:12:26.806Z","name","name2327","Web","complete",,,,,,
"1275","insertValue","2019-03-06T17:12:36.675Z","surname","surname2327","Web","complete",,,,,,
"1275","insertValue","2019-03-06T17:12:37.708Z","age","18","Web","complete",,,,,,
"1275","insertValue","2019-03-06T17:12:42.222Z","type","4","Web","complete",,,,,,
"1275","openFile","2019-03-06T17:12:54.359Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1275","goToUrl","2019-03-06T17:13:00.960Z",,,"Web","complete",,,,,,"www.webpage.com"
"1275","insertValue","2019-03-06T17:13:06.976Z","username","Frank01","Web","complete",,,,,,
"1275","insertValue","2019-03-06T17:13:18.493Z","password","LittleFrank123","Web","complete",,,,,,
"1275","clickButton","2019-03-06T17:13:31.714Z","confirm",,"Web","complete",,,,,,
"1275","waitResponse","2019-03-06T17:13:35.885Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1275","clickButton","2019-03-06T17:13:51.863Z","Button1",,"Web","complete",,,,,,
"1275","clickButton","2019-03-06T17:13:52.964Z","B2",,"Web","complete",,,,,,
"1275","insertValue","2019-03-06T17:13:56.210Z","ID","182381","Web","complete",,,,,,
"1275","copy","2019-03-06T17:13:58.920Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1275","paste","2019-03-06T17:14:01.352Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1275","copy","2019-03-06T17:14:03.427Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1275","paste","2019-03-06T17:14:05.934Z","Area","Melbourne 123","Web","complete",,,,,,
"1275","clickButton","2019-03-06T17:14:09.381Z","B8",,"Web","complete",,,,,,
"1276","insertValue","2019-03-06T17:14:19.381Z","name","name2073","Web","complete",,,,,,
"1276","insertValue","2019-03-06T17:14:33.833Z","surname","surname2073","Web","complete",,,,,,
"1276","insertValue","2019-03-06T17:14:36.388Z","age","27","Web","complete",,,,,,
"1276","insertValue","2019-03-06T17:14:36.388Z","type","4","Web","complete",,,,,,
"1276","openFile","2019-03-06T17:14:36.388Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1276","goToUrl","2019-03-06T17:14:46.549Z",,,"Web","complete",,,,,,"www.webpage.com"
"1276","insertValue","2019-03-06T17:14:55.903Z","username","Frank01","Web","complete",,,,,,
"1276","insertValue","2019-03-06T17:15:01.531Z","password","LittleFrank123","Web","complete",,,,,,
"1276","clickButton","2019-03-06T17:15:19.946Z","confirm",,"Web","complete",,,,,,
"1276","waitResponse","2019-03-06T17:15:23.113Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1276","clickButton","2019-03-06T17:15:29.409Z","Button1",,"Web","complete",,,,,,
"1276","clickButton","2019-03-06T17:15:32.551Z","B2",,"Web","complete",,,,,,
"1276","insertValue","2019-03-06T17:15:35.944Z","ID","182381","Web","complete",,,,,,
"1276","copy","2019-03-06T17:15:37.180Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1276","paste","2019-03-06T17:15:39.800Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1276","copy","2019-03-06T17:15:42.009Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1276","paste","2019-03-06T17:15:45.706Z","Area","Melbourne 123","Web","complete",,,,,,
"1276","clickButton","2019-03-06T17:15:47.485Z","B8",,"Web","complete",,,,,,
"1277","insertValue","2019-03-06T17:15:57.485Z","name","name36","Web","complete",,,,,,
"1277","insertValue","2019-03-06T17:16:11.017Z","surname","surname36","Web","complete",,,,,,
"1277","insertValue","2019-03-06T17:16:11.017Z","age","36","Web","complete",,,,,,
