"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Key","ref","Sheet","FileName","Column","Row","Url","FilePath","FileExtension","NameFile","Found"
"1361","insertValue","2019-03-08T19:40:13.602Z","name","name1941","Web","complete",,,,,,,,,,,
"1361","insertValue","2019-03-08T19:40:28.465Z","surname","surname1941","Web","complete",,,,,,,,,,,
"1361","insertValue","2019-03-08T19:40:32.525Z","age","age25","Web","complete",,,,,,,,,,,
"1361","insertValue","2019-03-08T19:40:44.893Z","type","T4","Web","complete",,,,,,,,,,,
"1361","clickButton","2019-03-08T19:41:00.564Z","confirm",,"Web","complete",,,,,,,,,,,
"1361","clickButton","2019-03-08T19:41:01.966Z","B5",,"Web","complete",,,,,,,,,,,
"1361","insertBoolValue","2019-03-08T19:41:06.343Z","Australian","false","Web","complete",,,,,,,,,,,
"1361","clickButton","2019-03-08T19:41:15.262Z","Button6",,"Web","complete",,,,,,,,,,,
"1361","openFile","2019-03-08T19:41:17.751Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1361","copy","2019-03-08T19:41:24.081Z",,"value91","Excel","complete",,,,,"B","11",,,,,
"1361","paste","2019-03-08T19:41:25.950Z","Special code","value91","Web","complete",,,,,,,,,,,
"1361","paste","2019-03-08T19:41:29.923Z","Country","Other","Web","complete",,,,,,,,,,,
"1361","clickButton","2019-03-08T19:41:32.913Z","Button9",,"Web","complete",,,,,,,,,,,
"1361","goToUrl","2019-03-08T19:41:36.875Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"1361","clickButton","2019-03-08T19:41:36.875Z","OK",,"Web","complete",,,,,,,,,,,
"1362","insertValue","2019-03-08T19:41:46.875Z","name","name2624","Web","complete",,,,,,,,,,,
"1362","insertValue","2019-03-08T19:41:50.449Z","surname","surname2624","Web","complete",,,,,,,,,,,
"1362","insertValue","2019-03-08T19:42:00.039Z","age","age18","Web","complete",,,,,,,,,,,
"1362","insertValue","2019-03-08T19:42:15.023Z","type","T4","Web","complete",,,,,,,,,,,
"1362","clickButton","2019-03-08T19:42:21.060Z","confirm",,"Web","complete",,,,,,,,,,,
"1362","clickButton","2019-03-08T19:42:23.342Z","B5",,"Web","complete",,,,,,,,,,,
"1362","insertBoolValue","2019-03-08T19:42:26.495Z","Australian","false","Web","complete",,,,,,,,,,,
"1362","clickButton","2019-03-08T19:42:35.224Z","Button6",,"Web","complete",,,,,,,,,,,
"1362","openFile","2019-03-08T19:42:38.724Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1362","copy","2019-03-08T19:42:44.755Z",,"value656","Excel","complete",,,,,"B","30",,,,,
"1362","paste","2019-03-08T19:42:48.835Z","Special code","value656","Web","complete",,,,,,,,,,,
"1362","paste","2019-03-08T19:42:50.661Z","Country","Other","Web","complete",,,,,,,,,,,
"1362","clickButton","2019-03-08T19:42:55.299Z","Button9",,"Web","complete",,,,,,,,,,,
"1362","goToUrl","2019-03-08T19:42:58.001Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"1362","clickButton","2019-03-08T19:42:58.001Z","OK",,"Web","complete",,,,,,,,,,,
"1363","insertValue","2019-03-08T19:43:08.001Z","name","name514","Web","complete",,,,,,,,,,,
"1363","insertValue","2019-03-08T19:43:20.918Z","surname","surname514","Web","complete",,,,,,,,,,,
"1363","insertValue","2019-03-08T19:43:31.139Z","age","age27","Web","complete",,,,,,,,,,,
"1363","insertValue","2019-03-08T19:43:43.218Z","type","T1","Web","complete",,,,,,,,,,,
"1363","clickButton","2019-03-08T19:43:48.834Z","confirm",,"Web","complete",,,,,,,,,,,
"1363","clickButton","2019-03-08T19:43:50.346Z","B1",,"Web","complete",,,,,,,,,,,
"1363","copy","2019-03-08T19:43:54.613Z","name","name514","Web","complete",,,,,,,,,,,
"1363","paste","2019-03-08T19:43:59.317Z","name","name514","Excel","complete",,,,,"B","1",,,,,
"1363","copy","2019-03-08T19:44:03.345Z","surname","surname514","Web","complete",,,,,,,,,,,
"1363","paste","2019-03-08T19:44:08.150Z","surname","surname514","Excel","complete",,,,,"B","1",,,,,
"1363","clickButton","2019-03-08T19:44:11.100Z","add",,"Web","complete",,,,,,,,,,,
"1363","clickButton","2019-03-08T19:44:14.940Z","confirm",,"Web","complete",,,,,,,,,,,
"1363","clickButton","2019-03-08T19:44:15.403Z","OK",,"Web","complete",,,,,,,,,,,
"1364","insertValue","2019-03-08T19:44:25.403Z","name","name770","Web","complete",,,,,,,,,,,
"1364","insertValue","2019-03-08T19:44:43.529Z","surname","surname770","Web","complete",,,,,,,,,,,
"1364","insertValue","2019-03-08T19:44:50.348Z","age","age22","Web","complete",,,,,,,,,,,
"1364","insertValue","2019-03-08T19:44:57.170Z","type","T2","Web","complete",,,,,,,,,,,
"1364","clickButton","2019-03-08T19:45:09.631Z","confirm",,"Web","complete",,,,,,,,,,,
"1364","clickButton","2019-03-08T19:45:12.908Z","B3",,"Web","complete",,,,,,,,,,,
"1364","clickButton","2019-03-08T19:45:15.064Z","Button6",,"Web","complete",,,,,,,,,,,
"1364","openFile","2019-03-08T19:45:18.605Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1364","copy","2019-03-08T19:45:22.818Z",,"value555","Excel","complete",,,,,"A","44",,,,,
"1364","paste","2019-03-08T19:45:25.398Z","Special code","value555","Web","complete",,,,,,,,,,,
"1364","clickButton","2019-03-08T19:45:28.156Z","OK",,"Web","complete",,,,,,,,,,,
"1365","insertValue","2019-03-08T19:45:38.156Z","name","name3390","Web","complete",,,,,,,,,,,
"1365","insertValue","2019-03-08T19:45:43.731Z","surname","surname3390","Web","complete",,,,,,,,,,,
"1365","insertValue","2019-03-08T19:45:43.731Z","age","age27","Web","complete",,,,,,,,,,,
"1365","insertValue","2019-03-08T19:45:46.414Z","type","T4","Web","complete",,,,,,,,,,,
"1365","clickButton","2019-03-08T19:45:52.767Z","confirm",,"Web","complete",,,,,,,,,,,
"1365","clickButton","2019-03-08T19:45:56.864Z","B5",,"Web","complete",,,,,,,,,,,
"1365","insertBoolValue","2019-03-08T19:46:00.138Z","Australian","false","Web","complete",,,,,,,,,,,
"1365","clickButton","2019-03-08T19:46:05.491Z","Button6",,"Web","complete",,,,,,,,,,,
"1365","openFile","2019-03-08T19:46:07.722Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1365","copy","2019-03-08T19:46:22.828Z",,"value745","Excel","complete",,,,,"B","58",,,,,
"1365","paste","2019-03-08T19:46:24.263Z","Special code","value745","Web","complete",,,,,,,,,,,
"1365","paste","2019-03-08T19:46:27.719Z","Country","Other","Web","complete",,,,,,,,,,,
"1365","clickButton","2019-03-08T19:46:31.761Z","Button9",,"Web","complete",,,,,,,,,,,
"1365","goToUrl","2019-03-08T19:46:35.247Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"1365","clickButton","2019-03-08T19:46:42.611Z","OK",,"Web","complete",,,,,,,,,,,
"1366","insertValue","2019-03-08T19:46:52.611Z","name","name3863","Web","complete",,,,,,,,,,,
"1366","insertValue","2019-03-08T19:47:04.445Z","surname","surname3863","Web","complete",,,,,,,,,,,
"1366","insertValue","2019-03-08T19:47:22.338Z","age","age29","Web","complete",,,,,,,,,,,
"1366","insertValue","2019-03-08T19:47:32.128Z","type","T1","Web","complete",,,,,,,,,,,
"1366","clickButton","2019-03-08T19:47:32.128Z","confirm",,"Web","complete",,,,,,,,,,,
"1366","clickButton","2019-03-08T19:47:34.518Z","B1",,"Web","complete",,,,,,,,,,,
"1366","copy","2019-03-08T19:47:37.269Z","name","name3863","Web","complete",,,,,,,,,,,
"1366","paste","2019-03-08T19:47:38.938Z","name","name3863","Excel","complete",,,,,"B","1",,,,,
"1366","copy","2019-03-08T19:47:41.009Z","surname","surname3863","Web","complete",,,,,,,,,,,
"1366","paste","2019-03-08T19:47:43.558Z","surname","surname3863","Excel","complete",,,,,"B","1",,,,,
"1366","clickButton","2019-03-08T19:47:45.657Z","add",,"Web","complete",,,,,,,,,,,
"1366","clickButton","2019-03-08T19:47:48.217Z","confirm",,"Web","complete",,,,,,,,,,,
"1366","clickButton","2019-03-08T19:47:51.383Z","OK",,"Web","complete",,,,,,,,,,,
"1367","insertValue","2019-03-08T19:48:01.383Z","name","name3990","Web","complete",,,,,,,,,,,
"1367","insertValue","2019-03-08T19:48:03.895Z","surname","surname3990","Web","complete",,,,,,,,,,,
"1367","insertValue","2019-03-08T19:48:12.941Z","age","age29","Web","complete",,,,,,,,,,,
"1367","insertValue","2019-03-08T19:48:22.222Z","type","T2","Web","complete",,,,,,,,,,,
"1367","clickButton","2019-03-08T19:48:38.526Z","confirm",,"Web","complete",,,,,,,,,,,
"1367","clickButton","2019-03-08T19:48:41.687Z","B3",,"Web","complete",,,,,,,,,,,
"1367","clickButton","2019-03-08T19:48:43.515Z","Button6",,"Web","complete",,,,,,,,,,,
"1367","openFile","2019-03-08T19:48:47.114Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1367","copy","2019-03-08T19:48:59.015Z",,"value426","Excel","complete",,,,,"A","36",,,,,
"1367","paste","2019-03-08T19:49:01.226Z","Special code","value426","Web","complete",,,,,,,,,,,
"1367","clickButton","2019-03-08T19:49:05.562Z","OK",,"Web","complete",,,,,,,,,,,
"1368","insertValue","2019-03-08T19:49:15.562Z","name","name2956","Web","complete",,,,,,,,,,,
"1368","insertValue","2019-03-08T19:49:16.809Z","surname","surname2956","Web","complete",,,,,,,,,,,
"1368","insertValue","2019-03-08T19:49:20.112Z","age","age28","Web","complete",,,,,,,,,,,
"1368","insertValue","2019-03-08T19:49:24.749Z","type","T4","Web","complete",,,,,,,,,,,
"1368","clickButton","2019-03-08T19:49:35.304Z","confirm",,"Web","complete",,,,,,,,,,,
"1368","clickButton","2019-03-08T19:49:39.969Z","B5",,"Web","complete",,,,,,,,,,,
"1368","insertBoolValue","2019-03-08T19:49:43.666Z","Australian","false","Web","complete",,,,,,,,,,,
"1368","clickButton","2019-03-08T19:50:00.495Z","Button6",,"Web","complete",,,,,,,,,,,
"1368","openFile","2019-03-08T19:50:01.022Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1368","copy","2019-03-08T19:50:16.558Z",,"value712","Excel","complete",,,,,"B","75",,,,,
"1368","paste","2019-03-08T19:50:19.297Z","Special code","value712","Web","complete",,,,,,,,,,,
"1368","paste","2019-03-08T19:50:23.080Z","Country","Other","Web","complete",,,,,,,,,,,
"1368","clickButton","2019-03-08T19:50:24.576Z","Button9",,"Web","complete",,,,,,,,,,,
"1368","goToUrl","2019-03-08T19:50:27.538Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"1368","clickButton","2019-03-08T19:50:41.210Z","OK",,"Web","complete",,,,,,,,,,,
"1369","insertValue","2019-03-08T19:50:51.210Z","name","name211","Web","complete",,,,,,,,,,,
"1369","insertValue","2019-03-08T19:51:00.475Z","surname","surname211","Web","complete",,,,,,,,,,,
"1369","insertValue","2019-03-08T19:51:06.999Z","age","age28","Web","complete",,,,,,,,,,,
"1369","insertValue","2019-03-08T19:51:12.530Z","type","T4","Web","complete",,,,,,,,,,,
"1369","clickButton","2019-03-08T19:51:24.118Z","confirm",,"Web","complete",,,,,,,,,,,
"1369","clickButton","2019-03-08T19:51:26.564Z","B5",,"Web","complete",,,,,,,,,,,
"1369","insertBoolValue","2019-03-08T19:51:30.302Z","Australian","true","Web","complete",,,,,,,,,,,
"1369","clickButton","2019-03-08T19:51:43.990Z","Button6",,"Web","complete",,,,,,,,,,,
"1369","openFile","2019-03-08T19:51:44.743Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1369","copy","2019-03-08T19:51:49.164Z",,"value709","Excel","complete",,,,,"B","6",,,,,
"1369","paste","2019-03-08T19:51:50.669Z","Special code","value709","Web","complete",,,,,,,,,,,
"1369","paste","2019-03-08T19:51:54.496Z","Country","Australia","Web","complete",,,,,,,,,,,
"1369","goToUrl","2019-03-08T19:51:55.811Z",,,"Web","complete",,,,,,,"www.webpage.com",,,,
"1369","clickButton","2019-03-08T19:52:01.634Z","Button9",,"Web","complete",,,,,,,,,,,
"1369","clickButton","2019-03-08T19:52:04.670Z","OK",,"Web","complete",,,,,,,,,,,
"1370","insertValue","2019-03-08T19:52:14.670Z","name","name72","Web","complete",,,,,,,,,,,
"1370","insertValue","2019-03-08T19:52:19.691Z","surname","surname72","Web","complete",,,,,,,,,,,
"1370","insertValue","2019-03-08T19:52:23.026Z","age","age30","Web","complete",,,,,,,,,,,
"1370","insertValue","2019-03-08T19:52:30.309Z","type","T1","Web","complete",,,,,,,,,,,
"1370","clickButton","2019-03-08T19:52:38.753Z","confirm",,"Web","complete",,,,,,,,,,,
"1370","clickButton","2019-03-08T19:52:42.310Z","B1",,"Web","complete",,,,,,,,,,,
"1370","copy","2019-03-08T19:52:47.496Z","name","name72","Web","complete",,,,,,,,,,,
"1370","paste","2019-03-08T19:52:51.986Z","name","name72","Excel","complete",,,,,"B","1",,,,,
"1370","copy","2019-03-08T19:52:55.832Z","surname","surname72","Web","complete",,,,,,,,,,,
"1370","paste","2019-03-08T19:52:58.775Z","surname","surname72","Excel","complete",,,,,"B","1",,,,,
"1370","clickButton","2019-03-08T19:53:00.533Z","add",,"Web","complete",,,,,,,,,,,
"1370","clickButton","2019-03-08T19:53:02.751Z","confirm",,"Web","complete",,,,,,,,,,,
"1370","clickButton","2019-03-08T19:53:04.872Z","OK",,"Web","complete",,,,,,,,,,,
"1371","insertValue","2019-03-08T19:53:14.872Z","name","name3907","Web","complete",,,,,,,,,,,
"1371","insertValue","2019-03-08T19:53:14.872Z","surname","surname3907","Web","complete",,,,,,,,,,,
"1371","insertValue","2019-03-08T19:53:22.246Z","age","age32","Web","complete",,,,,,,,,,,
"1371","insertValue","2019-03-08T19:53:36.494Z","type","T4","Web","complete",,,,,,,,,,,
"1371","clickButton","2019-03-08T19:53:53.601Z","confirm",,"Web","complete",,,,,,,,,,,
"1371","clickButton","2019-03-08T19:53:56.541Z","B5",,"Web","complete",,,,,,,,,,,
"1371","insertBoolValue","2019-03-08T19:53:59.458Z","Australian","true","Web","complete",,,,,,,,,,,
"1371","clickButton","2019-03-08T19:54:13.491Z","Button6",,"Web","complete",,,,,,,,,,,
"1371","openFile","2019-03-08T19:54:15.974Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1371","copy","2019-03-08T19:54:29.251Z",,"value228","Excel","complete",,,,,"B","81",,,,,
"1371","paste","2019-03-08T19:54:32.343Z","Special code","value228","Web","complete",,,,,,,,,,,
"1371","paste","2019-03-08T19:54:35.408Z","Country","Australia","Web","complete",,,,,,,,,,,
"1371","goToUrl","2019-03-08T19:54:36.783Z",,,"Web","complete",,,,,,,"www.webpage.com",,,,
"1371","clickButton","2019-03-08T19:54:46.991Z","Button9",,"Web","complete",,,,,,,,,,,
"1371","clickButton","2019-03-08T19:54:49.695Z","OK",,"Web","complete",,,,,,,,,,,
"1372","insertValue","2019-03-08T19:54:59.695Z","name","name3373","Web","complete",,,,,,,,,,,
"1372","insertValue","2019-03-08T19:55:09.164Z","surname","surname3373","Web","complete",,,,,,,,,,,
"1372","insertValue","2019-03-08T19:55:09.164Z","age","age18","Web","complete",,,,,,,,,,,
"1372","insertValue","2019-03-08T19:55:10.246Z","type","T2","Web","complete",,,,,,,,,,,
"1372","clickButton","2019-03-08T19:55:15.518Z","confirm",,"Web","complete",,,,,,,,,,,
"1372","clickButton","2019-03-08T19:55:17.061Z","B3",,"Web","complete",,,,,,,,,,,
"1372","clickButton","2019-03-08T19:55:19.033Z","Button6",,"Web","complete",,,,,,,,,,,
"1372","openFile","2019-03-08T19:55:23.343Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1372","copy","2019-03-08T19:55:23.343Z",,"value50","Excel","complete",,,,,"A","89",,,,,
"1372","paste","2019-03-08T19:55:25.857Z","Special code","value50","Web","complete",,,,,,,,,,,
"1372","clickButton","2019-03-08T19:55:29.088Z","OK",,"Web","complete",,,,,,,,,,,
"1373","insertValue","2019-03-08T19:55:39.088Z","name","name3209","Web","complete",,,,,,,,,,,
"1373","insertValue","2019-03-08T19:55:50.511Z","surname","surname3209","Web","complete",,,,,,,,,,,
"1373","insertValue","2019-03-08T19:55:52.516Z","age","age25","Web","complete",,,,,,,,,,,
"1373","insertValue","2019-03-08T19:55:59.805Z","type","T2","Web","complete",,,,,,,,,,,
"1373","clickButton","2019-03-08T19:56:18.327Z","confirm",,"Web","complete",,,,,,,,,,,
"1373","clickButton","2019-03-08T19:56:18.595Z","B3",,"Web","complete",,,,,,,,,,,
"1373","clickButton","2019-03-08T19:56:22.804Z","Button6",,"Web","complete",,,,,,,,,,,
"1373","openFile","2019-03-08T19:56:25.609Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1373","copy","2019-03-08T19:56:27.345Z",,"value544","Excel","complete",,,,,"A","74",,,,,
"1373","paste","2019-03-08T19:56:29.512Z","Special code","value544","Web","complete",,,,,,,,,,,
"1373","clickButton","2019-03-08T19:56:32.447Z","OK",,"Web","complete",,,,,,,,,,,
"1374","insertValue","2019-03-08T19:56:42.447Z","name","name1618","Web","complete",,,,,,,,,,,
"1374","insertValue","2019-03-08T19:56:42.519Z","surname","surname1618","Web","complete",,,,,,,,,,,
"1374","insertValue","2019-03-08T19:56:59.722Z","age","age50","Web","complete",,,,,,,,,,,
"1374","insertValue","2019-03-08T19:57:11.801Z","type","T1","Web","complete",,,,,,,,,,,
"1374","clickButton","2019-03-08T19:57:27.319Z","confirm",,"Web","complete",,,,,,,,,,,
"1374","clickButton","2019-03-08T19:57:31.242Z","B1",,"Web","complete",,,,,,,,,,,
"1374","copy","2019-03-08T19:57:34.798Z","name","name1618","Web","complete",,,,,,,,,,,
"1374","paste","2019-03-08T19:57:38.001Z","name","name1618","Excel","complete",,,,,"B","1",,,,,
"1374","copy","2019-03-08T19:57:40.947Z","surname","surname1618","Web","complete",,,,,,,,,,,
"1374","paste","2019-03-08T19:57:43.864Z","surname","surname1618","Excel","complete",,,,,"B","1",,,,,
"1374","clickButton","2019-03-08T19:57:47.105Z","add",,"Web","complete",,,,,,,,,,,
"1374","clickButton","2019-03-08T19:57:50.546Z","confirm",,"Web","complete",,,,,,,,,,,
"1374","clickButton","2019-03-08T19:57:53.814Z","OK",,"Web","complete",,,,,,,,,,,
"1375","insertValue","2019-03-08T19:58:03.814Z","name","name2199","Web","complete",,,,,,,,,,,
"1375","insertValue","2019-03-08T19:58:13.251Z","surname","surname2199","Web","complete",,,,,,,,,,,
"1375","insertValue","2019-03-08T19:58:29.098Z","age","age22","Web","complete",,,,,,,,,,,
"1375","insertValue","2019-03-08T19:58:34.652Z","type","T2","Web","complete",,,,,,,,,,,
"1375","clickButton","2019-03-08T19:58:36.511Z","confirm",,"Web","complete",,,,,,,,,,,
"1375","clickButton","2019-03-08T19:58:39.685Z","B3",,"Web","complete",,,,,,,,,,,
"1375","clickButton","2019-03-08T19:58:44.079Z","Button6",,"Web","complete",,,,,,,,,,,
"1375","openFile","2019-03-08T19:58:46.172Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1375","copy","2019-03-08T19:58:57.990Z",,"value136","Excel","complete",,,,,"A","31",,,,,
"1375","paste","2019-03-08T19:59:01.674Z","Special code","value136","Web","complete",,,,,,,,,,,
"1375","clickButton","2019-03-08T19:59:05.955Z","OK",,"Web","complete",,,,,,,,,,,
"1376","insertValue","2019-03-08T19:59:15.955Z","name","name2045","Web","complete",,,,,,,,,,,
"1376","insertValue","2019-03-08T19:59:21.785Z","surname","surname2045","Web","complete",,,,,,,,,,,
"1376","insertValue","2019-03-08T19:59:27.429Z","age","age26","Web","complete",,,,,,,,,,,
"1376","insertValue","2019-03-08T19:59:38.517Z","type","T1","Web","complete",,,,,,,,,,,
"1376","clickButton","2019-03-08T19:59:46.736Z","confirm",,"Web","complete",,,,,,,,,,,
"1376","clickButton","2019-03-08T19:59:50.041Z","B1",,"Web","complete",,,,,,,,,,,
"1376","copy","2019-03-08T19:59:52.427Z","name","name2045","Web","complete",,,,,,,,,,,
"1376","paste","2019-03-08T19:59:54.633Z","name","name2045","Excel","complete",,,,,"B","1",,,,,
"1376","copy","2019-03-08T19:59:58.463Z","surname","surname2045","Web","complete",,,,,,,,,,,
"1376","paste","2019-03-08T20:00:01.538Z","surname","surname2045","Excel","complete",,,,,"B","1",,,,,
"1376","clickButton","2019-03-08T20:00:05.391Z","add",,"Web","complete",,,,,,,,,,,
"1376","clickButton","2019-03-08T20:00:07.956Z","confirm",,"Web","complete",,,,,,,,,,,
"1376","clickButton","2019-03-08T20:00:11.398Z","OK",,"Web","complete",,,,,,,,,,,
"1377","insertValue","2019-03-08T20:00:21.398Z","name","name81","Web","complete",,,,,,,,,,,
"1377","insertValue","2019-03-08T20:00:32.557Z","surname","surname81","Web","complete",,,,,,,,,,,
"1377","insertValue","2019-03-08T20:00:32.557Z","age","age25","Web","complete",,,,,,,,,,,
"1377","insertValue","2019-03-08T20:00:38.895Z","type","T4","Web","complete",,,,,,,,,,,
"1377","clickButton","2019-03-08T20:00:42.025Z","confirm",,"Web","complete",,,,,,,,,,,
"1377","clickButton","2019-03-08T20:00:45.136Z","B5",,"Web","complete",,,,,,,,,,,
"1377","insertBoolValue","2019-03-08T20:00:48.803Z","Australian","true","Web","complete",,,,,,,,,,,
"1377","clickButton","2019-03-08T20:01:02.709Z","Button6",,"Web","complete",,,,,,,,,,,
"1377","openFile","2019-03-08T20:01:06.504Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1377","copy","2019-03-08T20:01:14.935Z",,"value98","Excel","complete",,,,,"B","46",,,,,
"1377","paste","2019-03-08T20:01:16.851Z","Special code","value98","Web","complete",,,,,,,,,,,
"1377","paste","2019-03-08T20:01:19.338Z","Country","Australia","Web","complete",,,,,,,,,,,
"1377","goToUrl","2019-03-08T20:01:22.408Z",,,"Web","complete",,,,,,,"www.webpage.com",,,,
"1377","clickButton","2019-03-08T20:01:33.944Z","Button9",,"Web","complete",,,,,,,,,,,
"1377","clickButton","2019-03-08T20:01:38.116Z","OK",,"Web","complete",,,,,,,,,,,
"1378","insertValue","2019-03-08T20:01:48.116Z","name","name566","Web","complete",,,,,,,,,,,
"1378","insertValue","2019-03-08T20:01:49.120Z","surname","surname566","Web","complete",,,,,,,,,,,
"1378","insertValue","2019-03-08T20:01:57.982Z","age","age18","Web","complete",,,,,,,,,,,
"1378","insertValue","2019-03-08T20:02:13.036Z","type","T1","Web","complete",,,,,,,,,,,
"1378","clickButton","2019-03-08T20:02:17.259Z","confirm",,"Web","complete",,,,,,,,,,,
"1378","clickButton","2019-03-08T20:02:19.943Z","B1",,"Web","complete",,,,,,,,,,,
"1378","copy","2019-03-08T20:02:23.959Z","name","name566","Web","complete",,,,,,,,,,,
"1378","paste","2019-03-08T20:02:25.270Z","name","name566","Excel","complete",,,,,"B","1",,,,,
"1378","copy","2019-03-08T20:02:27.023Z","surname","surname566","Web","complete",,,,,,,,,,,
"1378","paste","2019-03-08T20:02:29.883Z","surname","surname566","Excel","complete",,,,,"B","1",,,,,
"1378","clickButton","2019-03-08T20:02:34.749Z","add",,"Web","complete",,,,,,,,,,,
"1378","clickButton","2019-03-08T20:02:38.267Z","confirm",,"Web","complete",,,,,,,,,,,
"1378","clickButton","2019-03-08T20:02:41.813Z","OK",,"Web","complete",,,,,,,,,,,
"1379","insertValue","2019-03-08T20:02:51.813Z","name","name531","Web","complete",,,,,,,,,,,
"1379","insertValue","2019-03-08T20:02:51.813Z","surname","surname531","Web","complete",,,,,,,,,,,
"1379","insertValue","2019-03-08T20:03:03.633Z","age","age22","Web","complete",,,,,,,,,,,
"1379","insertValue","2019-03-08T20:03:09.858Z","type","T2","Web","complete",,,,,,,,,,,
"1379","clickButton","2019-03-08T20:03:28.510Z","confirm",,"Web","complete",,,,,,,,,,,
"1379","clickButton","2019-03-08T20:03:29.812Z","B3",,"Web","complete",,,,,,,,,,,
"1379","clickButton","2019-03-08T20:03:32.832Z","Button6",,"Web","complete",,,,,,,,,,,
"1379","openFile","2019-03-08T20:03:36.850Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1379","copy","2019-03-08T20:03:50.194Z",,"value144","Excel","complete",,,,,"A","41",,,,,
"1379","paste","2019-03-08T20:03:53.306Z","Special code","value144","Web","complete",,,,,,,,,,,
"1379","clickButton","2019-03-08T20:03:55.862Z","OK",,"Web","complete",,,,,,,,,,,
"1380","insertValue","2019-03-08T20:04:05.862Z","name","name1649","Web","complete",,,,,,,,,,,
"1380","insertValue","2019-03-08T20:04:15.596Z","surname","surname1649","Web","complete",,,,,,,,,,,
"1380","insertValue","2019-03-08T20:04:18.676Z","age","age25","Web","complete",,,,,,,,,,,
"1380","insertValue","2019-03-08T20:04:34.114Z","type","T2","Web","complete",,,,,,,,,,,
"1380","clickButton","2019-03-08T20:04:49.744Z","confirm",,"Web","complete",,,,,,,,,,,
"1380","clickButton","2019-03-08T20:04:53.858Z","B3",,"Web","complete",,,,,,,,,,,
"1380","clickButton","2019-03-08T20:04:56.229Z","Button6",,"Web","complete",,,,,,,,,,,
"1380","openFile","2019-03-08T20:05:00.724Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1380","copy","2019-03-08T20:05:10.769Z",,"value787","Excel","complete",,,,,"A","34",,,,,
"1380","paste","2019-03-08T20:05:13.360Z","Special code","value787","Web","complete",,,,,,,,,,,
"1380","clickButton","2019-03-08T20:05:16.738Z","OK",,"Web","complete",,,,,,,,,,,
"1381","insertValue","2019-03-08T20:05:26.738Z","name","name2114","Web","complete",,,,,,,,,,,
"1381","insertValue","2019-03-08T20:05:36.715Z","surname","surname2114","Web","complete",,,,,,,,,,,
"1381","insertValue","2019-03-08T20:05:49.182Z","age","age19","Web","complete",,,,,,,,,,,
"1381","insertValue","2019-03-08T20:05:57.001Z","type","T3","Web","complete",,,,,,,,,,,
"1381","clickButton","2019-03-08T20:06:06.355Z","confirm",,"Web","complete",,,,,,,,,,,
"1381","clickButton","2019-03-08T20:06:08.291Z","B4",,"Web","complete",,,,,,,,,,,
"1381","clickButton","2019-03-08T20:06:11.943Z","Clients",,"Web","complete",,,,,,,,,,,
"1381","insertValue","2019-03-08T20:06:13.956Z","clientID","ID2114","Web","complete",,,,,,,,,,,
"1381","pressKey","2019-03-08T20:06:16.651Z",,,"Web","complete","enter",,,,,,,,,,
"1381","clickButton","2019-03-08T20:06:19.331Z","update",,"Web","complete",,"ID2114",,,,,,,,,
"1381","insertValue","2019-03-08T20:06:20.047Z","address","addA470addB553","Web","complete",,,,,,,,,,,
"1381","insertValue","2019-03-08T20:06:20.391Z","country","Australia","Web","complete",,,,,,,,,,,
"1381","openFile","2019-03-08T20:06:22.024Z",,,"Excel","complete",,,,,,,,"C:/Customers/Australia/","xls","ID2114",
"1381","copy","2019-03-08T20:06:50.132Z","address","addB553","Web","complete",,,,,,,,,,,
"1381","paste","2019-03-08T20:07:08.577Z",,"addB553","Excel","complete",,,,,"A","5",,,,,
"1381","saveFile","2019-03-08T20:07:10.576Z","save",,"Excel","complete",,,,,,,,,,,
"1381","clickButton","2019-03-08T20:07:12.535Z","ConfirmWithFile",,"Web","complete",,,,,,,,,,,
"1381","clickButton","2019-03-08T20:07:14.879Z","OK",,"Web","complete",,,,,,,,,,,
"1382","insertValue","2019-03-08T20:07:24.879Z","name","name3704","Web","complete",,,,,,,,,,,
"1382","insertValue","2019-03-08T20:07:35.190Z","surname","surname3704","Web","complete",,,,,,,,,,,
"1382","insertValue","2019-03-08T20:07:59.026Z","age","age19","Web","complete",,,,,,,,,,,
