"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Sheet","FileName","Url","Column","Row"
"807","copy","2019-02-22T01:20:19.152Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"807","paste","2019-02-22T01:20:22.589Z","Area","Melbourne 123","Web","complete",,,,,
"807","clickButton","2019-02-22T01:20:25.252Z","OK",,"Web","complete",,,,,
"808","insertValue","2019-02-22T01:20:35.252Z","userID","ID1299","Web","complete",,,,,
"808","openFile","2019-02-22T01:20:46.297Z",,,"Excel","complete","Sheet1","data.xls",,,
"808","goToUrl","2019-02-22T01:20:53.941Z",,,"Web","complete",,,"www.webpage.com",,
"808","insertValue","2019-02-22T01:21:08.405Z","username","Frank01","Web","complete",,,,,
"808","insertValue","2019-02-22T01:21:08.405Z","password","LittleFrank123","Web","complete",,,,,
"808","clickButton","2019-02-22T01:21:18.973Z","confirm",,"Web","complete",,,,,
"808","waitResponse","2019-02-22T01:21:20.884Z",,,"Web","complete",,,"www.webpage.com/ok",,
"808","clickButton","2019-02-22T01:21:40.024Z","Button1",,"Web","complete",,,,,
"808","clickButton","2019-02-22T01:21:43.388Z","B2",,"Web","complete",,,,,
"808","insertValue","2019-02-22T01:21:46.307Z","Constant","182381","Web","complete",,,,,
"808","copy","2019-02-22T01:21:50.177Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"808","paste","2019-02-22T01:21:53.240Z","Special code","Au 58124829 XT","Web","complete",,,,,
"808","copy","2019-02-22T01:21:57.099Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"808","paste","2019-02-22T01:21:59.798Z","Area","Melbourne 123","Web","complete",,,,,
"808","clickButton","2019-02-22T01:22:02.732Z","OK",,"Web","complete",,,,,
"809","insertValue","2019-02-22T01:22:12.732Z","userID","ID1647","Web","complete",,,,,
"809","openFile","2019-02-22T01:22:26.241Z",,,"Excel","complete","Sheet1","data.xls",,,
"809","goToUrl","2019-02-22T01:22:43.917Z",,,"Web","complete",,,"www.webpage.com",,
"809","insertValue","2019-02-22T01:22:52.816Z","username","Frank01","Web","complete",,,,,
"809","insertValue","2019-02-22T01:23:00.219Z","password","LittleFrank123","Web","complete",,,,,
"809","clickButton","2019-02-22T01:23:12.637Z","confirm",,"Web","complete",,,,,
"809","waitResponse","2019-02-22T01:23:16.946Z",,,"Web","complete",,,"www.webpage.com/ok",,
"809","clickButton","2019-02-22T01:23:16.946Z","Button1",,"Web","complete",,,,,
"809","clickButton","2019-02-22T01:23:20.243Z","B2",,"Web","complete",,,,,
"809","insertValue","2019-02-22T01:23:24.381Z","Constant","182381","Web","complete",,,,,
"809","copy","2019-02-22T01:23:26.713Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"809","paste","2019-02-22T01:23:28.736Z","Special code","Au 58124829 XT","Web","complete",,,,,
"809","copy","2019-02-22T01:23:33.010Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"809","paste","2019-02-22T01:23:34.256Z","Area","Melbourne 123","Web","complete",,,,,
"809","clickButton","2019-02-22T01:23:38.631Z","OK",,"Web","complete",,,,,
"810","insertValue","2019-02-22T01:23:48.631Z","userID","ID1138","Web","complete",,,,,
"810","openFile","2019-02-22T01:23:59.593Z",,,"Excel","complete","Sheet1","data.xls",,,
"810","goToUrl","2019-02-22T01:24:12.454Z",,,"Web","complete",,,"www.webpage.com",,
"810","insertValue","2019-02-22T01:24:25.961Z","username","Frank01","Web","complete",,,,,
"810","insertValue","2019-02-22T01:24:30.563Z","password","LittleFrank123","Web","complete",,,,,
"810","clickButton","2019-02-22T01:24:43.917Z","confirm",,"Web","complete",,,,,
"810","waitResponse","2019-02-22T01:24:47.285Z",,,"Web","complete",,,"www.webpage.com/ok",,
"810","clickButton","2019-02-22T01:24:50.034Z","Button1",,"Web","complete",,,,,
"810","clickButton","2019-02-22T01:24:52.412Z","B2",,"Web","complete",,,,,
"810","insertValue","2019-02-22T01:24:54.793Z","Constant","182381","Web","complete",,,,,
"810","copy","2019-02-22T01:24:57.486Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"810","paste","2019-02-22T01:24:58.844Z","Special code","Au 58124829 XT","Web","complete",,,,,
"810","copy","2019-02-22T01:25:01.442Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"810","paste","2019-02-22T01:25:03.598Z","Area","Melbourne 123","Web","complete",,,,,
"810","clickButton","2019-02-22T01:25:06.641Z","OK",,"Web","complete",,,,,
"811","insertValue","2019-02-22T01:25:16.641Z","userID","ID1023","Web","complete",,,,,
"811","openFile","2019-02-22T01:25:27.477Z",,,"Excel","complete","Sheet1","data.xls",,,
"811","goToUrl","2019-02-22T01:25:29.328Z",,,"Web","complete",,,"www.webpage.com",,
"811","insertValue","2019-02-22T01:25:35.047Z","username","Frank01","Web","complete",,,,,
"811","insertValue","2019-02-22T01:25:45.194Z","password","LittleFrank123","Web","complete",,,,,
"811","clickButton","2019-02-22T01:25:56.742Z","confirm",,"Web","complete",,,,,
"811","waitResponse","2019-02-22T01:26:00.026Z",,,"Web","complete",,,"www.webpage.com/ok",,
"811","clickButton","2019-02-22T01:26:14.690Z","Button1",,"Web","complete",,,,,
"811","clickButton","2019-02-22T01:26:16.891Z","B2",,"Web","complete",,,,,
"811","insertValue","2019-02-22T01:26:20.780Z","Constant","182381","Web","complete",,,,,
"811","copy","2019-02-22T01:26:22.136Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"811","paste","2019-02-22T01:26:24.331Z","Special code","Au 58124829 XT","Web","complete",,,,,
"811","copy","2019-02-22T01:26:28.183Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"811","paste","2019-02-22T01:26:31.517Z","Area","Melbourne 123","Web","complete",,,,,
"811","clickButton","2019-02-22T01:26:32.800Z","OK",,"Web","complete",,,,,
"812","insertValue","2019-02-22T01:26:42.800Z","userID","ID505","Web","complete",,,,,
"812","openFile","2019-02-22T01:26:49.349Z",,,"Excel","complete","Sheet1","data.xls",,,
"812","goToUrl","2019-02-22T01:27:06.087Z",,,"Web","complete",,,"www.webpage.com",,
"812","insertValue","2019-02-22T01:27:12.284Z","username","Frank01","Web","complete",,,,,
"812","insertValue","2019-02-22T01:27:18.578Z","password","LittleFrank123","Web","complete",,,,,
"812","clickButton","2019-02-22T01:27:21.220Z","confirm",,"Web","complete",,,,,
"812","waitResponse","2019-02-22T01:27:24.851Z",,,"Web","complete",,,"www.webpage.com/ok",,
"812","clickButton","2019-02-22T01:27:30.029Z","Button1",,"Web","complete",,,,,
"812","clickButton","2019-02-22T01:27:35.234Z","B2",,"Web","complete",,,,,
"812","insertValue","2019-02-22T01:27:39.582Z","Constant","182381","Web","complete",,,,,
"812","copy","2019-02-22T01:27:42.747Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"812","paste","2019-02-22T01:27:44.977Z","Special code","Au 58124829 XT","Web","complete",,,,,
"812","copy","2019-02-22T01:27:47.055Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"812","paste","2019-02-22T01:27:49.709Z","Area","Melbourne 123","Web","complete",,,,,
"812","clickButton","2019-02-22T01:27:51.658Z","OK",,"Web","complete",,,,,
"813","insertValue","2019-02-22T01:28:01.658Z","userID","ID481","Web","complete",,,,,
"813","openFile","2019-02-22T01:28:04.155Z",,,"Excel","complete","Sheet1","data.xls",,,
"813","goToUrl","2019-02-22T01:28:13.187Z",,,"Web","complete",,,"www.webpage.com",,
"813","insertValue","2019-02-22T01:28:15.170Z","username","Frank01","Web","complete",,,,,
"813","insertValue","2019-02-22T01:28:24.666Z","password","LittleFrank123","Web","complete",,,,,
"813","clickButton","2019-02-22T01:28:26.036Z","confirm",,"Web","complete",,,,,
"813","waitResponse","2019-02-22T01:28:29.468Z",,,"Web","complete",,,"www.webpage.com/ok",,
"813","clickButton","2019-02-22T01:28:39.901Z","Button1",,"Web","complete",,,,,
"813","clickButton","2019-02-22T01:28:41.183Z","B2",,"Web","complete",,,,,
"813","insertValue","2019-02-22T01:28:45.021Z","Constant","182381","Web","complete",,,,,
"813","copy","2019-02-22T01:28:49.536Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"813","paste","2019-02-22T01:28:52.737Z","Special code","Au 58124829 XT","Web","complete",,,,,
"813","copy","2019-02-22T01:28:54.175Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"813","paste","2019-02-22T01:28:55.951Z","Area","Melbourne 123","Web","complete",,,,,
"813","clickButton","2019-02-22T01:28:59.276Z","OK",,"Web","complete",,,,,
"814","insertValue","2019-02-22T01:29:09.276Z","userID","ID1369","Web","complete",,,,,
"814","openFile","2019-02-22T01:29:23.687Z",,,"Excel","complete","Sheet1","data.xls",,,
"814","goToUrl","2019-02-22T01:29:33.103Z",,,"Web","complete",,,"www.webpage.com",,
"814","insertValue","2019-02-22T01:29:42.865Z","username","Frank01","Web","complete",,,,,
"814","insertValue","2019-02-22T01:29:48.870Z","password","LittleFrank123","Web","complete",,,,,
"814","clickButton","2019-02-22T01:30:03.268Z","confirm",,"Web","complete",,,,,
"814","waitResponse","2019-02-22T01:30:05.199Z",,,"Web","complete",,,"www.webpage.com/ok",,
"814","clickButton","2019-02-22T01:30:14.835Z","Button1",,"Web","complete",,,,,
"814","clickButton","2019-02-22T01:30:18.685Z","B2",,"Web","complete",,,,,
"814","insertValue","2019-02-22T01:30:22.447Z","Constant","182381","Web","complete",,,,,
"814","copy","2019-02-22T01:30:24.609Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"814","paste","2019-02-22T01:30:27.308Z","Special code","Au 58124829 XT","Web","complete",,,,,
"814","copy","2019-02-22T01:30:30.378Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"814","paste","2019-02-22T01:30:31.909Z","Area","Melbourne 123","Web","complete",,,,,
"814","clickButton","2019-02-22T01:30:36.026Z","OK",,"Web","complete",,,,,
"815","insertValue","2019-02-22T01:30:46.026Z","userID","ID947","Web","complete",,,,,
"815","openFile","2019-02-22T01:31:00.381Z",,,"Excel","complete","Sheet1","data.xls",,,
"815","goToUrl","2019-02-22T01:31:00.381Z",,,"Web","complete",,,"www.webpage.com",,
"815","insertValue","2019-02-22T01:31:05.401Z","username","Frank01","Web","complete",,,,,
"815","insertValue","2019-02-22T01:31:11.102Z","password","LittleFrank123","Web","complete",,,,,
"815","clickButton","2019-02-22T01:31:20.182Z","confirm",,"Web","complete",,,,,
"815","waitResponse","2019-02-22T01:31:22.989Z",,,"Web","complete",,,"www.webpage.com/ok",,
"815","clickButton","2019-02-22T01:31:31.654Z","Button1",,"Web","complete",,,,,
"815","clickButton","2019-02-22T01:31:33.832Z","B2",,"Web","complete",,,,,
"815","insertValue","2019-02-22T01:31:36.918Z","Constant","182381","Web","complete",,,,,
"815","copy","2019-02-22T01:31:40.030Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"815","paste","2019-02-22T01:31:43.888Z","Special code","Au 58124829 XT","Web","complete",,,,,
"815","copy","2019-02-22T01:31:46.383Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"815","paste","2019-02-22T01:31:49.406Z","Area","Melbourne 123","Web","complete",,,,,
"815","clickButton","2019-02-22T01:31:51.192Z","OK",,"Web","complete",,,,,
"816","insertValue","2019-02-22T01:32:01.192Z","userID","ID961","Web","complete",,,,,
"816","openFile","2019-02-22T01:32:04.452Z",,,"Excel","complete","Sheet1","data.xls",,,
"816","goToUrl","2019-02-22T01:32:15.669Z",,,"Web","complete",,,"www.webpage.com",,
"816","insertValue","2019-02-22T01:32:31.058Z","username","Frank01","Web","complete",,,,,
"816","insertValue","2019-02-22T01:32:45.659Z","password","LittleFrank123","Web","complete",,,,,
"816","clickButton","2019-02-22T01:32:55.453Z","confirm",,"Web","complete",,,,,
"816","waitResponse","2019-02-22T01:32:59.306Z",,,"Web","complete",,,"www.webpage.com/ok",,
"816","clickButton","2019-02-22T01:33:07.929Z","Button1",,"Web","complete",,,,,
"816","clickButton","2019-02-22T01:33:10.551Z","B2",,"Web","complete",,,,,
"816","insertValue","2019-02-22T01:33:13.526Z","Constant","182381","Web","complete",,,,,
"816","copy","2019-02-22T01:33:16.495Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"816","paste","2019-02-22T01:33:20.656Z","Special code","Au 58124829 XT","Web","complete",,,,,
"816","copy","2019-02-22T01:33:21.869Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"816","paste","2019-02-22T01:33:25.060Z","Area","Melbourne 123","Web","complete",,,,,
"816","clickButton","2019-02-22T01:33:27.452Z","OK",,"Web","complete",,,,,
"817","insertValue","2019-02-22T01:33:37.452Z","userID","ID297","Web","complete",,,,,
"817","openFile","2019-02-22T01:33:44.518Z",,,"Excel","complete","Sheet1","data.xls",,,
"817","goToUrl","2019-02-22T01:33:52.077Z",,,"Web","complete",,,"www.webpage.com",,
"817","insertValue","2019-02-22T01:33:53.557Z","username","Frank01","Web","complete",,,,,
"817","insertValue","2019-02-22T01:33:53.557Z","password","LittleFrank123","Web","complete",,,,,
"817","clickButton","2019-02-22T01:34:01.967Z","confirm",,"Web","complete",,,,,
"817","waitResponse","2019-02-22T01:34:04.714Z",,,"Web","complete",,,"www.webpage.com/ok",,
"817","clickButton","2019-02-22T01:34:10.527Z","Button1",,"Web","complete",,,,,
"817","clickButton","2019-02-22T01:34:14.473Z","B2",,"Web","complete",,,,,
"817","insertValue","2019-02-22T01:34:18.376Z","Constant","182381","Web","complete",,,,,
"817","copy","2019-02-22T01:34:21.361Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"817","paste","2019-02-22T01:34:24.548Z","Special code","Au 58124829 XT","Web","complete",,,,,
"817","copy","2019-02-22T01:34:29.676Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"817","paste","2019-02-22T01:34:33.052Z","Area","Melbourne 123","Web","complete",,,,,
"817","clickButton","2019-02-22T01:34:34.975Z","OK",,"Web","complete",,,,,
"818","insertValue","2019-02-22T01:34:44.975Z","userID","ID116","Web","complete",,,,,
"818","openFile","2019-02-22T01:34:46.444Z",,,"Excel","complete","Sheet1","data.xls",,,
"818","goToUrl","2019-02-22T01:34:57.423Z",,,"Web","complete",,,"www.webpage.com",,
"818","insertValue","2019-02-22T01:35:00.739Z","username","Frank01","Web","complete",,,,,
"818","insertValue","2019-02-22T01:35:09.006Z","password","LittleFrank123","Web","complete",,,,,
"818","clickButton","2019-02-22T01:35:10.531Z","confirm",,"Web","complete",,,,,
"818","waitResponse","2019-02-22T01:35:12.014Z",,,"Web","complete",,,"www.webpage.com/ok",,
"818","clickButton","2019-02-22T01:35:15.949Z","Button1",,"Web","complete",,,,,
"818","clickButton","2019-02-22T01:35:20.474Z","B2",,"Web","complete",,,,,
"818","insertValue","2019-02-22T01:35:23.813Z","Constant","182381","Web","complete",,,,,
"818","copy","2019-02-22T01:35:27.965Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"818","paste","2019-02-22T01:35:31.254Z","Special code","Au 58124829 XT","Web","complete",,,,,
"818","copy","2019-02-22T01:35:34.250Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"818","paste","2019-02-22T01:35:36.661Z","Area","Melbourne 123","Web","complete",,,,,
"818","clickButton","2019-02-22T01:35:41.378Z","OK",,"Web","complete",,,,,
"819","insertValue","2019-02-22T01:35:51.378Z","userID","ID1031","Web","complete",,,,,
"819","openFile","2019-02-22T01:35:59.693Z",,,"Excel","complete","Sheet1","data.xls",,,
"819","goToUrl","2019-02-22T01:36:06.885Z",,,"Web","complete",,,"www.webpage.com",,
"819","insertValue","2019-02-22T01:36:16.869Z","username","Frank01","Web","complete",,,,,
"819","insertValue","2019-02-22T01:36:29.159Z","password","LittleFrank123","Web","complete",,,,,
"819","clickButton","2019-02-22T01:36:51.918Z","confirm",,"Web","complete",,,,,
"819","waitResponse","2019-02-22T01:36:53.346Z",,,"Web","complete",,,"www.webpage.com/wrong",,
"819","copy","2019-02-22T01:36:57.596Z","userID","ID1031","Web","complete",,,,,
"819","paste","2019-02-22T01:37:00.961Z","newID","ID1031","Web","complete",,,,,
"819","clickButton","2019-02-22T01:37:05.038Z","B3",,"Web","complete",,,,,
"819","paste","2019-02-22T01:37:06.065Z",,"ID1031","Excel","complete",,,,"A","44"
"819","copy","2019-02-22T01:37:09.919Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"819","paste","2019-02-22T01:37:11.942Z","Area","Melbourne 123","Web","complete",,,,,
"819","clickButton","2019-02-22T01:37:13.802Z","OK",,"Web","complete",,,,,
"820","insertValue","2019-02-22T01:37:23.802Z","userID","ID1694","Web","complete",,,,,
"820","openFile","2019-02-22T01:37:28.996Z",,,"Excel","complete","Sheet1","data.xls",,,
"820","goToUrl","2019-02-22T01:37:40.094Z",,,"Web","complete",,,"www.webpage.com",,
"820","insertValue","2019-02-22T01:37:46.172Z","username","Frank01","Web","complete",,,,,
"820","insertValue","2019-02-22T01:37:57.353Z","password","LittleFrank123","Web","complete",,,,,
"820","clickButton","2019-02-22T01:38:07.049Z","confirm",,"Web","complete",,,,,
"820","waitResponse","2019-02-22T01:38:10.870Z",,,"Web","complete",,,"www.webpage.com/ok",,
"820","clickButton","2019-02-22T01:38:26.972Z","Button1",,"Web","complete",,,,,
"820","clickButton","2019-02-22T01:38:30.300Z","B2",,"Web","complete",,,,,
"820","insertValue","2019-02-22T01:38:33.893Z","Constant","182381","Web","complete",,,,,
"820","copy","2019-02-22T01:38:37.362Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"820","paste","2019-02-22T01:38:40.535Z","Special code","Au 58124829 XT","Web","complete",,,,,
"820","copy","2019-02-22T01:38:42.501Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"820","paste","2019-02-22T01:38:45.889Z","Area","Melbourne 123","Web","complete",,,,,
"820","clickButton","2019-02-22T01:38:48.866Z","OK",,"Web","complete",,,,,
"821","insertValue","2019-02-22T01:38:58.866Z","userID","ID669","Web","complete",,,,,
"821","openFile","2019-02-22T01:39:09.494Z",,,"Excel","complete","Sheet1","data.xls",,,
"821","goToUrl","2019-02-22T01:39:15.863Z",,,"Web","complete",,,"www.webpage.com",,
"821","insertValue","2019-02-22T01:39:21.450Z","username","Frank01","Web","complete",,,,,
"821","insertValue","2019-02-22T01:39:26.428Z","password","LittleFrank123","Web","complete",,,,,
"821","clickButton","2019-02-22T01:39:38.086Z","confirm",,"Web","complete",,,,,
"821","waitResponse","2019-02-22T01:39:40.989Z",,,"Web","complete",,,"www.webpage.com/ok",,
"821","clickButton","2019-02-22T01:39:51.920Z","Button1",,"Web","complete",,,,,
"821","clickButton","2019-02-22T01:39:56.410Z","B2",,"Web","complete",,,,,
"821","insertValue","2019-02-22T01:39:57.615Z","Constant","182381","Web","complete",,,,,
"821","copy","2019-02-22T01:39:59.107Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"821","paste","2019-02-22T01:40:01.701Z","Special code","Au 58124829 XT","Web","complete",,,,,
"821","copy","2019-02-22T01:40:04.624Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"821","paste","2019-02-22T01:40:06.437Z","Area","Melbourne 123","Web","complete",,,,,
"821","clickButton","2019-02-22T01:40:10.834Z","OK",,"Web","complete",,,,,
"822","insertValue","2019-02-22T01:40:20.834Z","userID","ID1788","Web","complete",,,,,
"822","openFile","2019-02-22T01:40:29.741Z",,,"Excel","complete","Sheet1","data.xls",,,
"822","goToUrl","2019-02-22T01:40:33.176Z",,,"Web","complete",,,"www.webpage.com",,
"822","insertValue","2019-02-22T01:40:36.347Z","username","Frank01","Web","complete",,,,,
"822","insertValue","2019-02-22T01:40:45.577Z","password","LittleFrank123","Web","complete",,,,,
"822","clickButton","2019-02-22T01:40:52.359Z","confirm",,"Web","complete",,,,,
"822","waitResponse","2019-02-22T01:40:55.966Z",,,"Web","complete",,,"www.webpage.com/ok",,
"822","clickButton","2019-02-22T01:41:03.758Z","Button1",,"Web","complete",,,,,
"822","clickButton","2019-02-22T01:41:08.368Z","B2",,"Web","complete",,,,,
"822","insertValue","2019-02-22T01:41:11.197Z","Constant","182381","Web","complete",,,,,
"822","copy","2019-02-22T01:41:14.260Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"822","paste","2019-02-22T01:41:16.244Z","Special code","Au 58124829 XT","Web","complete",,,,,
"822","copy","2019-02-22T01:41:19.329Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"822","paste","2019-02-22T01:41:23.461Z","Area","Melbourne 123","Web","complete",,,,,
"822","clickButton","2019-02-22T01:41:27.471Z","OK",,"Web","complete",,,,,
"823","insertValue","2019-02-22T01:41:37.471Z","userID","ID1887","Web","complete",,,,,
"823","openFile","2019-02-22T01:41:47.778Z",,,"Excel","complete","Sheet1","data.xls",,,
"823","goToUrl","2019-02-22T01:41:57.002Z",,,"Web","complete",,,"www.webpage.com",,
"823","insertValue","2019-02-22T01:41:57.002Z","username","Frank01","Web","complete",,,,,
"823","insertValue","2019-02-22T01:42:06.429Z","password","LittleFrank123","Web","complete",,,,,
"823","clickButton","2019-02-22T01:42:23.326Z","confirm",,"Web","complete",,,,,
"823","waitResponse","2019-02-22T01:42:26.165Z",,,"Web","complete",,,"www.webpage.com/ok",,
"823","clickButton","2019-02-22T01:42:31.693Z","Button1",,"Web","complete",,,,,
"823","clickButton","2019-02-22T01:42:33.461Z","B2",,"Web","complete",,,,,
"823","insertValue","2019-02-22T01:42:36.629Z","Constant","182381","Web","complete",,,,,
"823","copy","2019-02-22T01:42:39.858Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"823","paste","2019-02-22T01:42:42.436Z","Special code","Au 58124829 XT","Web","complete",,,,,
"823","copy","2019-02-22T01:42:44.800Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"823","paste","2019-02-22T01:42:45.787Z","Area","Melbourne 123","Web","complete",,,,,
"823","clickButton","2019-02-22T01:42:49.782Z","OK",,"Web","complete",,,,,
"824","insertValue","2019-02-22T01:42:59.782Z","userID","ID1883","Web","complete",,,,,
"824","openFile","2019-02-22T01:43:07.230Z",,,"Excel","complete","Sheet1","data.xls",,,
"824","goToUrl","2019-02-22T01:43:22.618Z",,,"Web","complete",,,"www.webpage.com",,
"824","insertValue","2019-02-22T01:43:30.869Z","username","Frank01","Web","complete",,,,,
"824","insertValue","2019-02-22T01:43:33.912Z","password","LittleFrank123","Web","complete",,,,,
"824","clickButton","2019-02-22T01:43:46.047Z","confirm",,"Web","complete",,,,,
"824","waitResponse","2019-02-22T01:43:51.515Z",,,"Web","complete",,,"www.webpage.com/ok",,
"824","clickButton","2019-02-22T01:44:02.558Z","Button1",,"Web","complete",,,,,
"824","clickButton","2019-02-22T01:44:05.276Z","B2",,"Web","complete",,,,,
"824","insertValue","2019-02-22T01:44:08.442Z","Constant","182381","Web","complete",,,,,
"824","copy","2019-02-22T01:44:11.753Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"824","paste","2019-02-22T01:44:15.081Z","Special code","Au 58124829 XT","Web","complete",,,,,
"824","copy","2019-02-22T01:44:18.349Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"824","paste","2019-02-22T01:44:19.593Z","Area","Melbourne 123","Web","complete",,,,,
"824","clickButton","2019-02-22T01:44:23.721Z","OK",,"Web","complete",,,,,
"825","insertValue","2019-02-22T01:44:33.721Z","userID","ID1573","Web","complete",,,,,
"825","openFile","2019-02-22T01:44:42.572Z",,,"Excel","complete","Sheet1","data.xls",,,
"825","goToUrl","2019-02-22T01:44:54.189Z",,,"Web","complete",,,"www.webpage.com",,
"825","insertValue","2019-02-22T01:45:04.697Z","username","Frank01","Web","complete",,,,,
"825","insertValue","2019-02-22T01:45:04.697Z","password","LittleFrank123","Web","complete",,,,,
"825","clickButton","2019-02-22T01:45:16.117Z","confirm",,"Web","complete",,,,,
"825","waitResponse","2019-02-22T01:45:19.299Z",,,"Web","complete",,,"www.webpage.com/ok",,
"825","clickButton","2019-02-22T01:45:27.943Z","Button1",,"Web","complete",,,,,
"825","clickButton","2019-02-22T01:45:31.024Z","B2",,"Web","complete",,,,,
"825","insertValue","2019-02-22T01:45:34.329Z","Constant","182381","Web","complete",,,,,
"825","copy","2019-02-22T01:45:35.658Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"825","paste","2019-02-22T01:45:37.240Z","Special code","Au 58124829 XT","Web","complete",,,,,
"825","copy","2019-02-22T01:45:41.480Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"825","paste","2019-02-22T01:45:43.717Z","Area","Melbourne 123","Web","complete",,,,,
"825","clickButton","2019-02-22T01:45:46.028Z","OK",,"Web","complete",,,,,
"826","insertValue","2019-02-22T01:45:56.028Z","userID","ID847","Web","complete",,,,,
"826","openFile","2019-02-22T01:46:07.912Z",,,"Excel","complete","Sheet1","data.xls",,,
"826","goToUrl","2019-02-22T01:46:17.815Z",,,"Web","complete",,,"www.webpage.com",,
"826","insertValue","2019-02-22T01:46:23.313Z","username","Frank01","Web","complete",,,,,
"826","insertValue","2019-02-22T01:46:29.273Z","password","LittleFrank123","Web","complete",,,,,
"826","clickButton","2019-02-22T01:46:29.273Z","confirm",,"Web","complete",,,,,
"826","waitResponse","2019-02-22T01:46:31.771Z",,,"Web","complete",,,"www.webpage.com/wrong",,
"826","copy","2019-02-22T01:46:37.880Z","userID","ID847","Web","complete",,,,,
"826","paste","2019-02-22T01:46:41.439Z","newID","ID847","Web","complete",,,,,
"826","clickButton","2019-02-22T01:46:45.714Z","B3",,"Web","complete",,,,,
"826","paste","2019-02-22T01:46:48.210Z",,"ID847","Excel","complete",,,,"A","59"
"826","copy","2019-02-22T01:46:51.606Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"826","paste","2019-02-22T01:46:54.579Z","Area","Melbourne 123","Web","complete",,,,,
"826","clickButton","2019-02-22T01:46:58.944Z","OK",,"Web","complete",,,,,
"827","insertValue","2019-02-22T01:47:08.944Z","userID","ID829","Web","complete",,,,,
"827","openFile","2019-02-22T01:47:20.741Z",,,"Excel","complete","Sheet1","data.xls",,,
"827","goToUrl","2019-02-22T01:47:30.551Z",,,"Web","complete",,,"www.webpage.com",,
"827","insertValue","2019-02-22T01:47:38.532Z","username","Frank01","Web","complete",,,,,
"827","insertValue","2019-02-22T01:47:42.853Z","password","LittleFrank123","Web","complete",,,,,
"827","clickButton","2019-02-22T01:47:52.873Z","confirm",,"Web","complete",,,,,
"827","waitResponse","2019-02-22T01:47:55.299Z",,,"Web","complete",,,"www.webpage.com/ok",,
"827","clickButton","2019-02-22T01:48:00.308Z","Button1",,"Web","complete",,,,,
"827","clickButton","2019-02-22T01:48:04.361Z","B2",,"Web","complete",,,,,
"827","insertValue","2019-02-22T01:48:07.382Z","Constant","182381","Web","complete",,,,,
"827","copy","2019-02-22T01:48:09.014Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"827","paste","2019-02-22T01:48:13.186Z","Special code","Au 58124829 XT","Web","complete",,,,,
"827","copy","2019-02-22T01:48:16.916Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"827","paste","2019-02-22T01:48:20.498Z","Area","Melbourne 123","Web","complete",,,,,
"827","clickButton","2019-02-22T01:48:23.758Z","OK",,"Web","complete",,,,,
"828","insertValue","2019-02-22T01:48:33.758Z","userID","ID1023","Web","complete",,,,,
"828","openFile","2019-02-22T01:48:39.572Z",,,"Excel","complete","Sheet1","data.xls",,,
"828","goToUrl","2019-02-22T01:48:45.656Z",,,"Web","complete",,,"www.webpage.com",,
"828","insertValue","2019-02-22T01:48:47.704Z","username","Frank01","Web","complete",,,,,
"828","insertValue","2019-02-22T01:48:54.122Z","password","LittleFrank123","Web","complete",,,,,
"828","clickButton","2019-02-22T01:48:59.263Z","confirm",,"Web","complete",,,,,
