"caseID","eventType","timeStamp","Label","source","lifecycle:transition","Value","Key","ref","FilePath","FileExtension","NameFile","Column","Row"
"762","insertValue","2019-03-06T00:37:29.818Z","clientID","Web","complete","ID612",,,,,,,
"762","pressKey","2019-03-06T00:37:30.892Z",,"Web","complete",,"enter",,,,,,
"762","clickButton","2019-03-06T00:37:33.988Z","update","Web","complete",,,"ID612",,,,,
"762","insertValue","2019-03-06T00:37:35.793Z","address","Web","complete","addA622addB400",,,,,,,
"762","insertValue","2019-03-06T00:37:51.133Z","country","Web","complete","Australia",,,,,,,
"762","openFile","2019-03-06T00:38:02.822Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID612",,
"762","copy","2019-03-06T00:38:11.636Z","address","Web","complete","addB400",,,,,,,
"762","paste","2019-03-06T00:38:23.764Z",,"Excel","complete","addB400",,,,,,"A","5"
"762","saveFile","2019-03-06T00:38:27.794Z","save","Excel","complete",,,,,,,,
"762","clickButton","2019-03-06T00:38:29.912Z","ConfirmWithFile","Web","complete",,,,,,,,
"763","clickButton","2019-03-06T00:38:40.973Z","Clients","Web","complete",,,,,,,,
"763","insertValue","2019-03-06T00:38:43.251Z","clientID","Web","complete","ID1544",,,,,,,
"763","pressKey","2019-03-06T00:38:53.295Z",,"Web","complete",,"enter",,,,,,
"763","clickButton","2019-03-06T00:38:55.548Z","update","Web","complete",,,"ID1544",,,,,
"763","insertValue","2019-03-06T00:38:58.559Z","address","Web","complete","addA1454addB660",,,,,,,
"763","insertValue","2019-03-06T00:39:01.418Z","country","Web","complete","Australia",,,,,,,
"763","openFile","2019-03-06T00:39:13.146Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1544",,
"763","copy","2019-03-06T00:39:27.764Z","address","Web","complete","addB660",,,,,,,
"763","paste","2019-03-06T00:39:39.249Z",,"Excel","complete","addB660",,,,,,"A","5"
"763","saveFile","2019-03-06T00:39:41.466Z","save","Excel","complete",,,,,,,,
"763","clickButton","2019-03-06T00:39:46.355Z","ConfirmWithFile","Web","complete",,,,,,,,
"764","clickButton","2019-03-06T00:39:59.944Z","Clients","Web","complete",,,,,,,,
"764","insertValue","2019-03-06T00:40:01.812Z","clientID","Web","complete","ID858",,,,,,,
"764","pressKey","2019-03-06T00:40:15.438Z",,"Web","complete",,"enter",,,,,,
"764","clickButton","2019-03-06T00:40:18.070Z","update","Web","complete",,,"ID858",,,,,
"764","insertValue","2019-03-06T00:40:24.203Z","address","Web","complete","addA1626addB1019",,,,,,,
"764","insertValue","2019-03-06T00:40:35.251Z","country","Web","complete","Australia",,,,,,,
"764","openFile","2019-03-06T00:40:42.831Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID858",,
"764","copy","2019-03-06T00:40:57.073Z","address","Web","complete","addB1019",,,,,,,
"764","paste","2019-03-06T00:41:02.577Z",,"Excel","complete","addB1019",,,,,,"A","5"
"764","saveFile","2019-03-06T00:41:04.423Z","save","Excel","complete",,,,,,,,
"764","clickButton","2019-03-06T00:41:09.348Z","ConfirmWithFile","Web","complete",,,,,,,,
"765","clickButton","2019-03-06T00:41:22.953Z","Clients","Web","complete",,,,,,,,
"765","insertValue","2019-03-06T00:41:25.367Z","clientID","Web","complete","ID1899",,,,,,,
"765","pressKey","2019-03-06T00:41:34.850Z",,"Web","complete",,"enter",,,,,,
"765","clickButton","2019-03-06T00:41:38.018Z","update","Web","complete",,,"ID1899",,,,,
"765","insertValue","2019-03-06T00:41:40.370Z","address","Web","complete","addA565addB149",,,,,,,
"765","insertValue","2019-03-06T00:41:54.994Z","country","Web","complete","Australia",,,,,,,
"765","openFile","2019-03-06T00:42:00.021Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1899",,
"765","copy","2019-03-06T00:42:04.504Z","address","Web","complete","addB149",,,,,,,
"765","paste","2019-03-06T00:42:10.951Z",,"Excel","complete","addB149",,,,,,"A","5"
"765","saveFile","2019-03-06T00:42:13.610Z","save","Excel","complete",,,,,,,,
"765","clickButton","2019-03-06T00:42:17.649Z","ConfirmWithFile","Web","complete",,,,,,,,
"766","clickButton","2019-03-06T00:42:31.691Z","Clients","Web","complete",,,,,,,,
"766","insertValue","2019-03-06T00:42:35.072Z","clientID","Web","complete","ID1757",,,,,,,
"766","pressKey","2019-03-06T00:42:57.343Z",,"Web","complete",,"enter",,,,,,
"766","clickButton","2019-03-06T00:43:00.095Z","update","Web","complete",,,"ID1757",,,,,
"766","insertValue","2019-03-06T00:43:03.119Z","address","Web","complete","addA340addB1350",,,,,,,
"766","insertValue","2019-03-06T00:43:08.886Z","country","Web","complete","Australia",,,,,,,
"766","openFile","2019-03-06T00:43:14.409Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1757",,
"766","copy","2019-03-06T00:43:18.726Z","address","Web","complete","addB1350",,,,,,,
"766","paste","2019-03-06T00:43:28.496Z",,"Excel","complete","addB1350",,,,,,"A","5"
"766","saveFile","2019-03-06T00:43:33.041Z","save","Excel","complete",,,,,,,,
"766","clickButton","2019-03-06T00:43:36.250Z","ConfirmWithFile","Web","complete",,,,,,,,
"767","clickButton","2019-03-06T00:43:49.005Z","Clients","Web","complete",,,,,,,,
"767","insertValue","2019-03-06T00:43:53.829Z","clientID","Web","complete","ID207",,,,,,,
"767","pressKey","2019-03-06T00:43:56.063Z",,"Web","complete",,"enter",,,,,,
"767","clickButton","2019-03-06T00:43:58.600Z","update","Web","complete",,,"ID207",,,,,
"767","insertValue","2019-03-06T00:44:00.285Z","address","Web","complete","addA1959addB1544",,,,,,,
"767","insertValue","2019-03-06T00:44:04.970Z","country","Web","complete","Australia",,,,,,,
"767","openFile","2019-03-06T00:44:05.013Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID207",,
"767","copy","2019-03-06T00:44:11.827Z","address","Web","complete","addB1544",,,,,,,
"767","paste","2019-03-06T00:44:17.976Z",,"Excel","complete","addB1544",,,,,,"A","5"
"767","saveFile","2019-03-06T00:44:22.095Z","save","Excel","complete",,,,,,,,
"767","clickButton","2019-03-06T00:44:23.848Z","ConfirmWithFile","Web","complete",,,,,,,,
"768","clickButton","2019-03-06T00:44:37.732Z","Clients","Web","complete",,,,,,,,
"768","insertValue","2019-03-06T00:44:41.091Z","clientID","Web","complete","ID630",,,,,,,
"768","pressKey","2019-03-06T00:44:47.011Z",,"Web","complete",,"enter",,,,,,
"768","clickButton","2019-03-06T00:44:50.813Z","update","Web","complete",,,"ID630",,,,,
"768","insertValue","2019-03-06T00:44:54.504Z","address","Web","complete","addA1901addB139",,,,,,,
"768","insertValue","2019-03-06T00:44:59.087Z","country","Web","complete","Australia",,,,,,,
"768","openFile","2019-03-06T00:45:14.338Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID630",,
"768","copy","2019-03-06T00:45:22.035Z","address","Web","complete","addB139",,,,,,,
"768","paste","2019-03-06T00:45:33.034Z",,"Excel","complete","addB139",,,,,,"A","5"
"768","saveFile","2019-03-06T00:45:36.594Z","save","Excel","complete",,,,,,,,
"768","clickButton","2019-03-06T00:45:38.840Z","ConfirmWithFile","Web","complete",,,,,,,,
"769","clickButton","2019-03-06T00:45:50.690Z","Clients","Web","complete",,,,,,,,
"769","insertValue","2019-03-06T00:45:52.829Z","clientID","Web","complete","ID473",,,,,,,
"769","pressKey","2019-03-06T00:45:52.829Z",,"Web","complete",,"enter",,,,,,
"769","clickButton","2019-03-06T00:45:56.073Z","update","Web","complete",,,"ID473",,,,,
"769","insertValue","2019-03-06T00:45:58.519Z","address","Web","complete","addA196addB796",,,,,,,
"769","insertValue","2019-03-06T00:46:04.669Z","country","Web","complete","Australia",,,,,,,
"769","openFile","2019-03-06T00:46:08.481Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID473",,
"769","copy","2019-03-06T00:46:14.844Z","address","Web","complete","addB796",,,,,,,
"769","paste","2019-03-06T00:46:20.915Z",,"Excel","complete","addB796",,,,,,"A","5"
"769","saveFile","2019-03-06T00:46:25.383Z","save","Excel","complete",,,,,,,,
"769","clickButton","2019-03-06T00:46:29.130Z","ConfirmWithFile","Web","complete",,,,,,,,
"770","clickButton","2019-03-06T00:46:42.612Z","Clients","Web","complete",,,,,,,,
"770","insertValue","2019-03-06T00:46:46.064Z","clientID","Web","complete","ID550",,,,,,,
"770","pressKey","2019-03-06T00:46:55.114Z",,"Web","complete",,"enter",,,,,,
"770","clickButton","2019-03-06T00:46:57.777Z","update","Web","complete",,,"ID550",,,,,
"770","insertValue","2019-03-06T00:46:58.469Z","address","Web","complete","addA1025addB708",,,,,,,
"770","insertValue","2019-03-06T00:47:08.246Z","country","Web","complete","Country45",,,,,,,
"770","clickButton","2019-03-06T00:47:17.975Z","UnbindFile","Web","complete",,,,,,,,
"770","clickButton","2019-03-06T00:47:22.759Z","OK","Web","complete",,,,,,,,
"770","clickButton","2019-03-06T00:47:27.197Z","Confirm","Web","complete",,,,,,,,
"771","clickButton","2019-03-06T00:47:40.166Z","Clients","Web","complete",,,,,,,,
"771","insertValue","2019-03-06T00:47:43.382Z","clientID","Web","complete","ID654",,,,,,,
"771","pressKey","2019-03-06T00:47:52.342Z",,"Web","complete",,"enter",,,,,,
"771","clickButton","2019-03-06T00:47:55.497Z","update","Web","complete",,,"ID654",,,,,
"771","insertValue","2019-03-06T00:47:56.974Z","address","Web","complete","addA1521addB104",,,,,,,
"771","insertValue","2019-03-06T00:48:02.770Z","country","Web","complete","Country139",,,,,,,
"771","clickButton","2019-03-06T00:48:10.457Z","UnbindFile","Web","complete",,,,,,,,
"771","clickButton","2019-03-06T00:48:15.215Z","OK","Web","complete",,,,,,,,
"771","clickButton","2019-03-06T00:48:19.736Z","Confirm","Web","complete",,,,,,,,
"772","clickButton","2019-03-06T00:48:31.883Z","Clients","Web","complete",,,,,,,,
"772","insertValue","2019-03-06T00:48:34.838Z","clientID","Web","complete","ID409",,,,,,,
"772","pressKey","2019-03-06T00:48:36.064Z",,"Web","complete",,"enter",,,,,,
"772","clickButton","2019-03-06T00:48:40.116Z","update","Web","complete",,,"ID409",,,,,
"772","insertValue","2019-03-06T00:48:42.701Z","address","Web","complete","addA1741addB607",,,,,,,
"772","insertValue","2019-03-06T00:48:48.970Z","country","Web","complete","Country6",,,,,,,
"772","clickButton","2019-03-06T00:48:57.156Z","UnbindFile","Web","complete",,,,,,,,
"772","clickButton","2019-03-06T00:49:00.191Z","OK","Web","complete",,,,,,,,
"772","clickButton","2019-03-06T00:49:04.155Z","Confirm","Web","complete",,,,,,,,
"773","clickButton","2019-03-06T00:49:16.706Z","Clients","Web","complete",,,,,,,,
"773","insertValue","2019-03-06T00:49:18.765Z","clientID","Web","complete","ID487",,,,,,,
"773","pressKey","2019-03-06T00:49:22.277Z",,"Web","complete",,"enter",,,,,,
"773","clickButton","2019-03-06T00:49:26.059Z","update","Web","complete",,,"ID487",,,,,
"773","insertValue","2019-03-06T00:49:29.604Z","address","Web","complete","addA1380addB656",,,,,,,
"773","insertValue","2019-03-06T00:49:35.181Z","country","Web","complete","Australia",,,,,,,
"773","openFile","2019-03-06T00:49:36.283Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID487",,
"773","copy","2019-03-06T00:49:46.046Z","address","Web","complete","addB656",,,,,,,
"773","paste","2019-03-06T00:49:49.249Z",,"Excel","complete","addB656",,,,,,"A","5"
"773","saveFile","2019-03-06T00:49:53.425Z","save","Excel","complete",,,,,,,,
"773","clickButton","2019-03-06T00:49:56.454Z","ConfirmWithFile","Web","complete",,,,,,,,
"774","clickButton","2019-03-06T00:50:09.247Z","Clients","Web","complete",,,,,,,,
"774","insertValue","2019-03-06T00:50:12.866Z","clientID","Web","complete","ID1857",,,,,,,
"774","pressKey","2019-03-06T00:50:25.137Z",,"Web","complete",,"enter",,,,,,
"774","clickButton","2019-03-06T00:50:27.425Z","update","Web","complete",,,"ID1857",,,,,
"774","insertValue","2019-03-06T00:50:29.121Z","address","Web","complete","addA1416addB1821",,,,,,,
"774","insertValue","2019-03-06T00:50:33.764Z","country","Web","complete","Australia",,,,,,,
"774","openFile","2019-03-06T00:50:50.764Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1857",,
"774","copy","2019-03-06T00:50:58.420Z","address","Web","complete","addB1821",,,,,,,
"774","paste","2019-03-06T00:51:04.675Z",,"Excel","complete","addB1821",,,,,,"A","5"
"774","saveFile","2019-03-06T00:51:09.622Z","save","Excel","complete",,,,,,,,
"774","clickButton","2019-03-06T00:51:12.109Z","ConfirmWithFile","Web","complete",,,,,,,,
"775","clickButton","2019-03-06T00:51:25.109Z","Clients","Web","complete",,,,,,,,
"775","insertValue","2019-03-06T00:51:27.546Z","clientID","Web","complete","ID998",,,,,,,
"775","pressKey","2019-03-06T00:51:38.502Z",,"Web","complete",,"enter",,,,,,
"775","clickButton","2019-03-06T00:51:41.292Z","update","Web","complete",,,"ID998",,,,,
"775","insertValue","2019-03-06T00:51:44.980Z","address","Web","complete","addA514addB1715",,,,,,,
"775","insertValue","2019-03-06T00:51:54.664Z","country","Web","complete","Australia",,,,,,,
"775","openFile","2019-03-06T00:52:04.486Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID998",,
"775","copy","2019-03-06T00:52:14.748Z","address","Web","complete","addB1715",,,,,,,
"775","paste","2019-03-06T00:52:19.961Z",,"Excel","complete","addB1715",,,,,,"A","5"
"775","saveFile","2019-03-06T00:52:23.173Z","save","Excel","complete",,,,,,,,
"775","clickButton","2019-03-06T00:52:27.047Z","ConfirmWithFile","Web","complete",,,,,,,,
"776","clickButton","2019-03-06T00:52:40.723Z","Clients","Web","complete",,,,,,,,
"776","insertValue","2019-03-06T00:52:42.146Z","clientID","Web","complete","ID233",,,,,,,
"776","pressKey","2019-03-06T00:52:51.556Z",,"Web","complete",,"enter",,,,,,
"776","clickButton","2019-03-06T00:52:53.835Z","update","Web","complete",,,"ID233",,,,,
"776","insertValue","2019-03-06T00:52:56.334Z","address","Web","complete","addA26addB690",,,,,,,
"776","insertValue","2019-03-06T00:53:00.181Z","country","Web","complete","Country160",,,,,,,
"776","clickButton","2019-03-06T00:53:04.688Z","UnbindFile","Web","complete",,,,,,,,
"776","clickButton","2019-03-06T00:53:08.250Z","OK","Web","complete",,,,,,,,
"776","clickButton","2019-03-06T00:53:11.371Z","Confirm","Web","complete",,,,,,,,
"777","clickButton","2019-03-06T00:53:23.471Z","Clients","Web","complete",,,,,,,,
"777","insertValue","2019-03-06T00:53:29.325Z","clientID","Web","complete","ID1700",,,,,,,
"777","pressKey","2019-03-06T00:53:34.456Z",,"Web","complete",,"enter",,,,,,
"777","clickButton","2019-03-06T00:53:37.520Z","update","Web","complete",,,"ID1700",,,,,
"777","insertValue","2019-03-06T00:53:40.437Z","address","Web","complete","addA1455addB1342",,,,,,,
"777","insertValue","2019-03-06T00:53:51.006Z","country","Web","complete","Country160",,,,,,,
"777","clickButton","2019-03-06T00:54:00.869Z","UnbindFile","Web","complete",,,,,,,,
"777","clickButton","2019-03-06T00:54:03.702Z","OK","Web","complete",,,,,,,,
"777","clickButton","2019-03-06T00:54:08.258Z","Confirm","Web","complete",,,,,,,,
"778","clickButton","2019-03-06T00:54:21.277Z","Clients","Web","complete",,,,,,,,
"778","insertValue","2019-03-06T00:54:25.762Z","clientID","Web","complete","ID1923",,,,,,,
"778","pressKey","2019-03-06T00:54:44.356Z",,"Web","complete",,"enter",,,,,,
"778","clickButton","2019-03-06T00:54:46.460Z","update","Web","complete",,,"ID1923",,,,,
"778","insertValue","2019-03-06T00:54:50.901Z","address","Web","complete","addA1287addB194",,,,,,,
"778","insertValue","2019-03-06T00:55:03.999Z","country","Web","complete","Australia",,,,,,,
"778","openFile","2019-03-06T00:55:14.997Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1923",,
"778","copy","2019-03-06T00:55:15.878Z","address","Web","complete","addB194",,,,,,,
"778","paste","2019-03-06T00:55:15.878Z",,"Excel","complete","addB194",,,,,,"A","5"
"778","saveFile","2019-03-06T00:55:18.137Z","save","Excel","complete",,,,,,,,
"778","clickButton","2019-03-06T00:55:20.263Z","ConfirmWithFile","Web","complete",,,,,,,,
"779","clickButton","2019-03-06T00:55:33.441Z","Clients","Web","complete",,,,,,,,
"779","insertValue","2019-03-06T00:55:36.488Z","clientID","Web","complete","ID1444",,,,,,,
"779","pressKey","2019-03-06T00:55:39.652Z",,"Web","complete",,"enter",,,,,,
"779","clickButton","2019-03-06T00:55:40.966Z","update","Web","complete",,,"ID1444",,,,,
"779","insertValue","2019-03-06T00:55:44.143Z","address","Web","complete","addA523addB1324",,,,,,,
"779","insertValue","2019-03-06T00:55:57.879Z","country","Web","complete","Country136",,,,,,,
"779","clickButton","2019-03-06T00:56:09.290Z","UnbindFile","Web","complete",,,,,,,,
"779","clickButton","2019-03-06T00:56:11.951Z","OK","Web","complete",,,,,,,,
"779","clickButton","2019-03-06T00:56:16.199Z","Confirm","Web","complete",,,,,,,,
"780","clickButton","2019-03-06T00:56:28.135Z","Clients","Web","complete",,,,,,,,
"780","insertValue","2019-03-06T00:56:29.335Z","clientID","Web","complete","ID21",,,,,,,
"780","pressKey","2019-03-06T00:56:31.803Z",,"Web","complete",,"enter",,,,,,
"780","clickButton","2019-03-06T00:56:36.574Z","update","Web","complete",,,"ID21",,,,,
"780","insertValue","2019-03-06T00:56:39.650Z","address","Web","complete","addA1989addB245",,,,,,,
"780","insertValue","2019-03-06T00:56:47.251Z","country","Web","complete","Country12",,,,,,,
"780","clickButton","2019-03-06T00:57:01.832Z","UnbindFile","Web","complete",,,,,,,,
"780","clickButton","2019-03-06T00:57:07.680Z","OK","Web","complete",,,,,,,,
"780","clickButton","2019-03-06T00:57:11.176Z","Confirm","Web","complete",,,,,,,,
"781","clickButton","2019-03-06T00:57:24.151Z","Clients","Web","complete",,,,,,,,
"781","insertValue","2019-03-06T00:57:27.399Z","clientID","Web","complete","ID1586",,,,,,,
"781","pressKey","2019-03-06T00:57:33.749Z",,"Web","complete",,"enter",,,,,,
"781","clickButton","2019-03-06T00:57:36.833Z","update","Web","complete",,,"ID1586",,,,,
"781","insertValue","2019-03-06T00:57:40.800Z","address","Web","complete","addA35addB455",,,,,,,
"781","insertValue","2019-03-06T00:57:52.557Z","country","Web","complete","Australia",,,,,,,
"781","openFile","2019-03-06T00:58:05.305Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1586",,
"781","copy","2019-03-06T00:58:12.605Z","address","Web","complete","addB455",,,,,,,
"781","paste","2019-03-06T00:58:27.525Z",,"Excel","complete","addB455",,,,,,"A","5"
"781","saveFile","2019-03-06T00:58:31.400Z","save","Excel","complete",,,,,,,,
"781","clickButton","2019-03-06T00:58:31.706Z","ConfirmWithFile","Web","complete",,,,,,,,
"782","clickButton","2019-03-06T00:58:44.040Z","Clients","Web","complete",,,,,,,,
"782","insertValue","2019-03-06T00:58:46.402Z","clientID","Web","complete","ID444",,,,,,,
"782","pressKey","2019-03-06T00:58:47.209Z",,"Web","complete",,"enter",,,,,,
"782","clickButton","2019-03-06T00:58:52.141Z","update","Web","complete",,,"ID444",,,,,
"782","insertValue","2019-03-06T00:58:54.684Z","address","Web","complete","addA472addB465",,,,,,,
"782","insertValue","2019-03-06T00:58:59.990Z","country","Web","complete","Country67",,,,,,,
"782","clickButton","2019-03-06T00:59:01.398Z","UnbindFile","Web","complete",,,,,,,,
"782","clickButton","2019-03-06T00:59:03.395Z","OK","Web","complete",,,,,,,,
"782","clickButton","2019-03-06T00:59:05.867Z","Confirm","Web","complete",,,,,,,,
"783","clickButton","2019-03-06T00:59:17.925Z","Clients","Web","complete",,,,,,,,
"783","insertValue","2019-03-06T00:59:22.479Z","clientID","Web","complete","ID404",,,,,,,
"783","pressKey","2019-03-06T00:59:42.774Z",,"Web","complete",,"enter",,,,,,
"783","clickButton","2019-03-06T00:59:45.498Z","update","Web","complete",,,"ID404",,,,,
"783","insertValue","2019-03-06T00:59:49.150Z","address","Web","complete","addA128addB1521",,,,,,,
"783","insertValue","2019-03-06T00:59:51.043Z","country","Web","complete","Australia",,,,,,,
"783","openFile","2019-03-06T00:59:56.937Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID404",,
"783","copy","2019-03-06T01:00:10.457Z","address","Web","complete","addB1521",,,,,,,
"783","paste","2019-03-06T01:00:28.318Z",,"Excel","complete","addB1521",,,,,,"A","5"
"783","saveFile","2019-03-06T01:00:32.318Z","save","Excel","complete",,,,,,,,
"783","clickButton","2019-03-06T01:00:36.567Z","ConfirmWithFile","Web","complete",,,,,,,,
"784","clickButton","2019-03-06T01:00:49.757Z","Clients","Web","complete",,,,,,,,
"784","insertValue","2019-03-06T01:00:52.061Z","clientID","Web","complete","ID352",,,,,,,
"784","pressKey","2019-03-06T01:01:02.479Z",,"Web","complete",,"enter",,,,,,
"784","clickButton","2019-03-06T01:01:04.013Z","update","Web","complete",,,"ID352",,,,,
"784","insertValue","2019-03-06T01:01:06.463Z","address","Web","complete","addA1283addB1091",,,,,,,
"784","insertValue","2019-03-06T01:01:13.797Z","country","Web","complete","Australia",,,,,,,
"784","openFile","2019-03-06T01:01:17.593Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID352",,
"784","copy","2019-03-06T01:01:17.593Z","address","Web","complete","addB1091",,,,,,,
"784","paste","2019-03-06T01:01:20.350Z",,"Excel","complete","addB1091",,,,,,"A","5"
"784","saveFile","2019-03-06T01:01:23.325Z","save","Excel","complete",,,,,,,,
"784","clickButton","2019-03-06T01:01:25.482Z","ConfirmWithFile","Web","complete",,,,,,,,
"785","clickButton","2019-03-06T01:01:38.624Z","Clients","Web","complete",,,,,,,,
"785","insertValue","2019-03-06T01:01:41.859Z","clientID","Web","complete","ID1610",,,,,,,
"785","pressKey","2019-03-06T01:01:46.772Z",,"Web","complete",,"enter",,,,,,
"785","clickButton","2019-03-06T01:01:48.904Z","update","Web","complete",,,"ID1610",,,,,
"785","insertValue","2019-03-06T01:01:53.258Z","address","Web","complete","addA257addB1210",,,,,,,
"785","insertValue","2019-03-06T01:02:00.639Z","country","Web","complete","Australia",,,,,,,
"785","openFile","2019-03-06T01:02:05.177Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1610",,
"785","copy","2019-03-06T01:02:12.406Z","address","Web","complete","addB1210",,,,,,,
"785","paste","2019-03-06T01:02:21.796Z",,"Excel","complete","addB1210",,,,,,"A","5"
"785","saveFile","2019-03-06T01:02:24.839Z","save","Excel","complete",,,,,,,,
"785","clickButton","2019-03-06T01:02:27.251Z","ConfirmWithFile","Web","complete",,,,,,,,
"786","clickButton","2019-03-06T01:02:39.576Z","Clients","Web","complete",,,,,,,,
"786","insertValue","2019-03-06T01:02:42.839Z","clientID","Web","complete","ID456",,,,,,,
"786","pressKey","2019-03-06T01:02:48.861Z",,"Web","complete",,"enter",,,,,,
"786","clickButton","2019-03-06T01:02:51.562Z","update","Web","complete",,,"ID456",,,,,
"786","insertValue","2019-03-06T01:02:54.491Z","address","Web","complete","addA696addB1490",,,,,,,
"786","insertValue","2019-03-06T01:02:54.491Z","country","Web","complete","Country163",,,,,,,
"786","clickButton","2019-03-06T01:03:01.545Z","UnbindFile","Web","complete",,,,,,,,
"786","clickButton","2019-03-06T01:03:02.909Z","OK","Web","complete",,,,,,,,
"786","clickButton","2019-03-06T01:03:06.373Z","Confirm","Web","complete",,,,,,,,
"787","clickButton","2019-03-06T01:03:20.906Z","Clients","Web","complete",,,,,,,,
"787","insertValue","2019-03-06T01:03:24.215Z","clientID","Web","complete","ID42",,,,,,,
"787","pressKey","2019-03-06T01:03:25.899Z",,"Web","complete",,"enter",,,,,,
"787","clickButton","2019-03-06T01:03:29.157Z","update","Web","complete",,,"ID42",,,,,
"787","insertValue","2019-03-06T01:03:30.300Z","address","Web","complete","addA1076addB188",,,,,,,
"787","insertValue","2019-03-06T01:03:38.466Z","country","Web","complete","Country113",,,,,,,
"787","clickButton","2019-03-06T01:03:47.092Z","UnbindFile","Web","complete",,,,,,,,
"787","clickButton","2019-03-06T01:03:50.443Z","OK","Web","complete",,,,,,,,
"787","clickButton","2019-03-06T01:03:54.252Z","Confirm","Web","complete",,,,,,,,
"788","clickButton","2019-03-06T01:04:06.550Z","Clients","Web","complete",,,,,,,,
"788","insertValue","2019-03-06T01:04:09.394Z","clientID","Web","complete","ID254",,,,,,,
"788","pressKey","2019-03-06T01:04:20.680Z",,"Web","complete",,"enter",,,,,,
"788","clickButton","2019-03-06T01:04:25.024Z","update","Web","complete",,,"ID254",,,,,
"788","insertValue","2019-03-06T01:04:30.145Z","address","Web","complete","addA910addB738",,,,,,,
"788","insertValue","2019-03-06T01:04:39.619Z","country","Web","complete","Country172",,,,,,,
"788","clickButton","2019-03-06T01:04:47.645Z","UnbindFile","Web","complete",,,,,,,,
"788","clickButton","2019-03-06T01:04:50.364Z","OK","Web","complete",,,,,,,,
"788","clickButton","2019-03-06T01:04:52.842Z","Confirm","Web","complete",,,,,,,,
"789","clickButton","2019-03-06T01:05:06.466Z","Clients","Web","complete",,,,,,,,
"789","insertValue","2019-03-06T01:05:09.297Z","clientID","Web","complete","ID1321",,,,,,,
"789","pressKey","2019-03-06T01:05:23.338Z",,"Web","complete",,"enter",,,,,,
"789","clickButton","2019-03-06T01:05:26.803Z","update","Web","complete",,,"ID1321",,,,,
"789","insertValue","2019-03-06T01:05:29.867Z","address","Web","complete","addA1225addB972",,,,,,,
"789","insertValue","2019-03-06T01:05:32.929Z","country","Web","complete","Australia",,,,,,,
"789","openFile","2019-03-06T01:05:45.450Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1321",,
"789","copy","2019-03-06T01:05:45.450Z","address","Web","complete","addB972",,,,,,,
"789","paste","2019-03-06T01:05:53.430Z",,"Excel","complete","addB972",,,,,,"A","5"
"789","saveFile","2019-03-06T01:05:54.916Z","save","Excel","complete",,,,,,,,
"789","clickButton","2019-03-06T01:05:57.629Z","ConfirmWithFile","Web","complete",,,,,,,,
"790","clickButton","2019-03-06T01:06:10.855Z","Clients","Web","complete",,,,,,,,
"790","insertValue","2019-03-06T01:06:15.023Z","clientID","Web","complete","ID396",,,,,,,
"790","pressKey","2019-03-06T01:06:25.435Z",,"Web","complete",,"enter",,,,,,
"790","clickButton","2019-03-06T01:06:27.821Z","update","Web","complete",,,"ID396",,,,,
"790","insertValue","2019-03-06T01:06:30.795Z","address","Web","complete","addA1195addB786",,,,,,,
"790","insertValue","2019-03-06T01:06:35.588Z","country","Web","complete","Country141",,,,,,,
"790","clickButton","2019-03-06T01:06:53.269Z","UnbindFile","Web","complete",,,,,,,,
"790","clickButton","2019-03-06T01:06:57.086Z","OK","Web","complete",,,,,,,,
"790","clickButton","2019-03-06T01:07:00.672Z","Confirm","Web","complete",,,,,,,,
"791","clickButton","2019-03-06T01:07:12.121Z","Clients","Web","complete",,,,,,,,
"791","insertValue","2019-03-06T01:07:15.063Z","clientID","Web","complete","ID188",,,,,,,
"791","pressKey","2019-03-06T01:07:24.566Z",,"Web","complete",,"enter",,,,,,
"791","clickButton","2019-03-06T01:07:28.024Z","update","Web","complete",,,"ID188",,,,,
"791","insertValue","2019-03-06T01:07:32.878Z","address","Web","complete","addA800addB578",,,,,,,
"791","insertValue","2019-03-06T01:07:39.128Z","country","Web","complete","Australia",,,,,,,
"791","openFile","2019-03-06T01:07:48.815Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID188",,
"791","copy","2019-03-06T01:08:01.288Z","address","Web","complete","addB578",,,,,,,
"791","paste","2019-03-06T01:08:05.652Z",,"Excel","complete","addB578",,,,,,"A","5"
"791","saveFile","2019-03-06T01:08:06.478Z","save","Excel","complete",,,,,,,,
